gameid,date,home,away,competition,name,odds,is_cashoutable
3002581969,2024-10-08T21:10:00Z,NY Mets,PHI Phillies,EUA - MLB,Acima de 4.5,1.24,False
3002581969,2024-10-08T21:10:00Z,NY Mets,PHI Phillies,EUA - MLB,Abaixo de 4.5,3.4,False
3002581969,2024-10-08T21:10:00Z,NY Mets,PHI Phillies,EUA - MLB,Acima de 5.5,1.48,False
3002581969,2024-10-08T21:10:00Z,NY Mets,PHI Phillies,EUA - MLB,Abaixo de 5.5,2.35,False
3002581969,2024-10-08T21:10:00Z,NY Mets,PHI Phillies,EUA - MLB,Acima de 6.5,1.68,False
3002581969,2024-10-08T21:10:00Z,NY Mets,PHI Phillies,EUA - MLB,Abaixo de 6.5,1.95,False
3002581969,2024-10-08T21:10:00Z,NY Mets,PHI Phillies,EUA - MLB,Acima de 7.5,2.1,False
3002581969,2024-10-08T21:10:00Z,NY Mets,PHI Phillies,EUA - MLB,Abaixo de 7.5,1.6,False
3002581969,2024-10-08T21:10:00Z,NY Mets,PHI Phillies,EUA - MLB,Acima de 8.5,2.5,False
3002581969,2024-10-08T21:10:00Z,NY Mets,PHI Phillies,EUA - MLB,Abaixo de 8.5,1.42,False
3002580371,2024-10-09T01:10:00Z,SD Padres,LA Dodgers,EUA - MLB,Acima de 5.5,1.3,False
3002580371,2024-10-09T01:10:00Z,SD Padres,LA Dodgers,EUA - MLB,Abaixo de 5.5,3.2,False
3002580371,2024-10-09T01:10:00Z,SD Padres,LA Dodgers,EUA - MLB,Acima de 6.5,1.45,False
3002580371,2024-10-09T01:10:00Z,SD Padres,LA Dodgers,EUA - MLB,Abaixo de 6.5,2.55,False
3002580371,2024-10-09T01:10:00Z,SD Padres,LA Dodgers,EUA - MLB,Acima de 7.5,1.75,False
3002580371,2024-10-09T01:10:00Z,SD Padres,LA Dodgers,EUA - MLB,Abaixo de 7.5,1.95,False
3002580371,2024-10-09T01:10:00Z,SD Padres,LA Dodgers,EUA - MLB,Acima de 8.5,2.0,False
3002580371,2024-10-09T01:10:00Z,SD Padres,LA Dodgers,EUA - MLB,Abaixo de 8.5,1.72,False
3002580371,2024-10-09T01:10:00Z,SD Padres,LA Dodgers,EUA - MLB,Acima de 9.5,2.55,False
3002580371,2024-10-09T01:10:00Z,SD Padres,LA Dodgers,EUA - MLB,Abaixo de 9.5,1.45,False
3002585422,2024-10-09T05:00:00Z,KT Wiz,LG Twins,Coreia do Sul - KBO,KT Wiz,1.95,False
3002585422,2024-10-09T05:00:00Z,KT Wiz,LG Twins,Coreia do Sul - KBO,Empate,8.25,False
