gameid,date,home,away,competition,name,odds,is_cashoutable
3002432096,2024-07-27T09:00:00Z,NC Dinos,Lotte Giants,Coreia do Sul - KBO,NC Dinos,2.45,False
3002432096,2024-07-27T09:00:00Z,NC Dinos,Lotte Giants,Coreia do Sul - KBO,Empate,9.0,False
3002432096,2024-07-27T09:00:00Z,NC Dinos,Lotte Giants,Coreia do Sul - KBO,Lotte Giants,1.5,False
3002432093,2024-07-27T09:00:00Z,LG Twins,Hanwha Eagles,Coreia do Sul - KBO,LG Twins,1.65,False
3002432093,2024-07-27T09:00:00Z,LG Twins,Hanwha Eagles,Coreia do Sul - KBO,Empate,9.0,False
3002432093,2024-07-27T09:00:00Z,LG Twins,Hanwha Eagles,Coreia do Sul - KBO,Hanwha Eagles,2.15,False
3002432095,2024-07-27T09:00:00Z,Samsung Lions,KT Wiz,Coreia do Sul - KBO,Samsung Lions,2.25,False
3002432095,2024-07-27T09:00:00Z,Samsung Lions,KT Wiz,Coreia do Sul - KBO,Empate,9.0,False
3002432095,2024-07-27T09:00:00Z,Samsung Lions,KT Wiz,Coreia do Sul - KBO,KT Wiz,1.6,False
3002432094,2024-07-27T09:00:00Z,SSG Landers,Doosan Bears,Coreia do Sul - KBO,SSG Landers,1.58,False
3002432094,2024-07-27T09:00:00Z,SSG Landers,Doosan Bears,Coreia do Sul - KBO,Empate,9.75,False
3002432094,2024-07-27T09:00:00Z,SSG Landers,Doosan Bears,Coreia do Sul - KBO,Doosan Bears,2.25,False
3002432097,2024-07-27T09:00:00Z,Kiwoon Heroes,KIA Tigers,Coreia do Sul - KBO,Kiwoon Heroes,1.78,False
3002432097,2024-07-27T09:00:00Z,Kiwoon Heroes,KIA Tigers,Coreia do Sul - KBO,Empate,9.5,False
3002432097,2024-07-27T09:00:00Z,Kiwoon Heroes,KIA Tigers,Coreia do Sul - KBO,KIA Tigers,1.95,False
3002310592,2024-07-27T09:00:00Z,Fukuoka SoftBank Hawks,Orix Buffaloes,Japão - NPB,Acima de 4.5,1.38,False
3002310592,2024-07-27T09:00:00Z,Fukuoka SoftBank Hawks,Orix Buffaloes,Japão - NPB,Abaixo de 4.5,2.65,False
3002310592,2024-07-27T09:00:00Z,Fukuoka SoftBank Hawks,Orix Buffaloes,Japão - NPB,Acima de 5.5,1.65,False
3002310592,2024-07-27T09:00:00Z,Fukuoka SoftBank Hawks,Orix Buffaloes,Japão - NPB,Abaixo de 5.5,1.95,False
3002310592,2024-07-27T09:00:00Z,Fukuoka SoftBank Hawks,Orix Buffaloes,Japão - NPB,Acima de 6.5,1.95,False
3002310592,2024-07-27T09:00:00Z,Fukuoka SoftBank Hawks,Orix Buffaloes,Japão - NPB,Abaixo de 6.5,1.68,False
3002310592,2024-07-27T09:00:00Z,Fukuoka SoftBank Hawks,Orix Buffaloes,Japão - NPB,Acima de 7.5,2.5,False
3002310592,2024-07-27T09:00:00Z,Fukuoka SoftBank Hawks,Orix Buffaloes,Japão - NPB,Abaixo de 7.5,1.4,False
3002310592,2024-07-27T09:00:00Z,Fukuoka SoftBank Hawks,Orix Buffaloes,Japão - NPB,Acima de 8.5,3.05,False
3002310592,2024-07-27T09:00:00Z,Fukuoka SoftBank Hawks,Orix Buffaloes,Japão - NPB,Abaixo de 8.5,1.28,False
3002310595,2024-07-27T09:00:00Z,Tokyo Yakult Swallows,Hiroshima Toyo Carp,Japão - NPB,Acima de 4.5,1.32,False
3002310595,2024-07-27T09:00:00Z,Tokyo Yakult Swallows,Hiroshima Toyo Carp,Japão - NPB,Abaixo de 4.5,2.9,False
3002310595,2024-07-27T09:00:00Z,Tokyo Yakult Swallows,Hiroshima Toyo Carp,Japão - NPB,Acima de 5.5,1.58,False
3002310595,2024-07-27T09:00:00Z,Tokyo Yakult Swallows,Hiroshima Toyo Carp,Japão - NPB,Abaixo de 5.5,2.1,False
3002310595,2024-07-27T09:00:00Z,Tokyo Yakult Swallows,Hiroshima Toyo Carp,Japão - NPB,Acima de 6.5,1.85,False
3002310595,2024-07-27T09:00:00Z,Tokyo Yakult Swallows,Hiroshima Toyo Carp,Japão - NPB,Abaixo de 6.5,1.75,False
3002310595,2024-07-27T09:00:00Z,Tokyo Yakult Swallows,Hiroshima Toyo Carp,Japão - NPB,Acima de 7.5,2.3,False
3002310595,2024-07-27T09:00:00Z,Tokyo Yakult Swallows,Hiroshima Toyo Carp,Japão - NPB,Abaixo de 7.5,1.48,False
3002310595,2024-07-27T09:00:00Z,Tokyo Yakult Swallows,Hiroshima Toyo Carp,Japão - NPB,Acima de 8.5,2.8,False
3002310595,2024-07-27T09:00:00Z,Tokyo Yakult Swallows,Hiroshima Toyo Carp,Japão - NPB,Abaixo de 8.5,1.32,False
3002310604,2024-07-27T09:00:00Z,Yokohama BayStars,Yomiuri Giants,Japão - NPB,Acima de 4.5,1.3,False
3002310604,2024-07-27T09:00:00Z,Yokohama BayStars,Yomiuri Giants,Japão - NPB,Abaixo de 4.5,2.9,False
3002310604,2024-07-27T09:00:00Z,Yokohama BayStars,Yomiuri Giants,Japão - NPB,Acima de 5.5,1.58,False
3002310604,2024-07-27T09:00:00Z,Yokohama BayStars,Yomiuri Giants,Japão - NPB,Abaixo de 5.5,2.1,False
3002310604,2024-07-27T09:00:00Z,Yokohama BayStars,Yomiuri Giants,Japão - NPB,Acima de 6.5,1.85,False
3002310604,2024-07-27T09:00:00Z,Yokohama BayStars,Yomiuri Giants,Japão - NPB,Abaixo de 6.5,1.78,False
3002310604,2024-07-27T09:00:00Z,Yokohama BayStars,Yomiuri Giants,Japão - NPB,Acima de 7.5,2.3,False
3002310604,2024-07-27T09:00:00Z,Yokohama BayStars,Yomiuri Giants,Japão - NPB,Abaixo de 7.5,1.48,False
3002310604,2024-07-27T09:00:00Z,Yokohama BayStars,Yomiuri Giants,Japão - NPB,Acima de 8.5,2.8,False
3002310604,2024-07-27T09:00:00Z,Yokohama BayStars,Yomiuri Giants,Japão - NPB,Abaixo de 8.5,1.32,False
3002310596,2024-07-27T09:00:00Z,Hanshin Tigers,Chunichi Dragons,Japão - NPB,Acima de 3.5,1.38,False
3002310596,2024-07-27T09:00:00Z,Hanshin Tigers,Chunichi Dragons,Japão - NPB,Abaixo de 3.5,2.6,False
3002310596,2024-07-27T09:00:00Z,Hanshin Tigers,Chunichi Dragons,Japão - NPB,Acima de 4.5,1.6,False
3002310596,2024-07-27T09:00:00Z,Hanshin Tigers,Chunichi Dragons,Japão - NPB,Abaixo de 4.5,2.05,False
3002310596,2024-07-27T09:00:00Z,Hanshin Tigers,Chunichi Dragons,Japão - NPB,Acima de 5.5,2.05,False
3002310596,2024-07-27T09:00:00Z,Hanshin Tigers,Chunichi Dragons,Japão - NPB,Abaixo de 5.5,1.6,False
