gameid,date,home,away,competition,name,odds,is_cashoutable
3002363128,2024-06-05T18:10:00Z,HOU Astros,SL Cardinals,EUA - MLB,Astros -1.5,12.5,False
3002363128,2024-06-05T18:10:00Z,HOU Astros,SL Cardinals,EUA - MLB,Astros +1.5,9.75,False
3002363128,2024-06-05T18:10:00Z,HOU Astros,SL Cardinals,EUA - MLB,Cardinals -1.5,1.02,False
3002363128,2024-06-05T18:10:00Z,HOU Astros,SL Cardinals,EUA - MLB,Cardinals -2.5,12.5,False
3002363236,2024-06-05T19:10:00Z,COL Rockies,CIN Reds,EUA - MLB,Rockies,1.47,False
3002363236,2024-06-05T19:10:00Z,COL Rockies,CIN Reds,EUA - MLB,Empate,9.0,False
3002363236,2024-06-05T19:10:00Z,COL Rockies,CIN Reds,EUA - MLB,Reds,2.8,False
3002363238,2024-06-05T20:05:00Z,PHI Phillies,MIL Brewers,EUA - MLB,Phillies,1.5,False
3002363238,2024-06-05T20:05:00Z,PHI Phillies,MIL Brewers,EUA - MLB,Empate,8.75,False
3002363238,2024-06-05T20:05:00Z,PHI Phillies,MIL Brewers,EUA - MLB,Brewers,2.7,False
3002363237,2024-06-05T19:40:00Z,ARI Diamondbacks,SF Giants,EUA - MLB,Diamondbacks,1.6,False
3002363237,2024-06-05T19:40:00Z,ARI Diamondbacks,SF Giants,EUA - MLB,Empate,8.0,False
3002363237,2024-06-05T19:40:00Z,ARI Diamondbacks,SF Giants,EUA - MLB,Giants,2.5,False
3002363336,2024-06-05T22:40:00Z,Cleveland Guardians,KC Royals,EUA - MLB,Acima de 6.5,1.35,False
3002363336,2024-06-05T22:40:00Z,Cleveland Guardians,KC Royals,EUA - MLB,Abaixo de 6.5,2.9,False
3002363336,2024-06-05T22:40:00Z,Cleveland Guardians,KC Royals,EUA - MLB,Acima de 7.5,1.6,False
3002363336,2024-06-05T22:40:00Z,Cleveland Guardians,KC Royals,EUA - MLB,Abaixo de 7.5,2.2,False
3002363336,2024-06-05T22:40:00Z,Cleveland Guardians,KC Royals,EUA - MLB,Acima de 8.5,1.82,False
3002363336,2024-06-05T22:40:00Z,Cleveland Guardians,KC Royals,EUA - MLB,Abaixo de 8.5,1.88,False
3002363336,2024-06-05T22:40:00Z,Cleveland Guardians,KC Royals,EUA - MLB,Acima de 9.5,2.25,False
3002363336,2024-06-05T22:40:00Z,Cleveland Guardians,KC Royals,EUA - MLB,Abaixo de 9.5,1.58,False
3002363336,2024-06-05T22:40:00Z,Cleveland Guardians,KC Royals,EUA - MLB,Acima de 10.5,2.65,False
3002363336,2024-06-05T22:40:00Z,Cleveland Guardians,KC Royals,EUA - MLB,Abaixo de 10.5,1.42,False
3002363331,2024-06-05T22:40:00Z,MIA Marlins,TB Rays,EUA - MLB,Acima de 5.5,1.4,False
3002363331,2024-06-05T22:40:00Z,MIA Marlins,TB Rays,EUA - MLB,Abaixo de 5.5,2.75,False
3002363331,2024-06-05T22:40:00Z,MIA Marlins,TB Rays,EUA - MLB,Acima de 6.5,1.58,False
3002363331,2024-06-05T22:40:00Z,MIA Marlins,TB Rays,EUA - MLB,Abaixo de 6.5,2.25,False
3002363331,2024-06-05T22:40:00Z,MIA Marlins,TB Rays,EUA - MLB,Acima de 7.5,1.95,False
3002363331,2024-06-05T22:40:00Z,MIA Marlins,TB Rays,EUA - MLB,Abaixo de 7.5,1.78,False
3002363331,2024-06-05T22:40:00Z,MIA Marlins,TB Rays,EUA - MLB,Acima de 8.5,2.3,False
3002363331,2024-06-05T22:40:00Z,MIA Marlins,TB Rays,EUA - MLB,Abaixo de 8.5,1.55,False
3002363331,2024-06-05T22:40:00Z,MIA Marlins,TB Rays,EUA - MLB,Acima de 9.5,2.9,False
3002363331,2024-06-05T22:40:00Z,MIA Marlins,TB Rays,EUA - MLB,Abaixo de 9.5,1.35,False
3002363330,2024-06-05T22:40:00Z,PIT Pirates,LA Dodgers,EUA - MLB,Acima de 6.5,1.42,False
