gameid,date,home,away,competition,name,odds,is_cashoutable
3002375643,2024-09-11T18:10:00Z,CHI White Sox,Cleveland Guardians,EUA - MLB,White Sox,5.0,False
3002375643,2024-09-11T18:10:00Z,CHI White Sox,Cleveland Guardians,EUA - MLB,Empate,6.25,False
3002375643,2024-09-11T18:10:00Z,CHI White Sox,Cleveland Guardians,EUA - MLB,Cleveland Guardians,1.25,False
3002375721,2024-09-11T19:40:00Z,ARI Diamondbacks,TEX Rangers,EUA - MLB,Diamondbacks,1.02,False
3002375721,2024-09-11T19:40:00Z,ARI Diamondbacks,TEX Rangers,EUA - MLB,Empate,15.5,False
3002375721,2024-09-11T19:40:00Z,ARI Diamondbacks,TEX Rangers,EUA - MLB,Rangers,9.5,False
3002375722,2024-09-11T19:05:00Z,TOR Blue Jays,NY Mets,EUA - MLB,Blue Jays,1.65,False
3002375722,2024-09-11T19:05:00Z,TOR Blue Jays,NY Mets,EUA - MLB,Empate,6.0,False
3002375722,2024-09-11T19:05:00Z,TOR Blue Jays,NY Mets,EUA - MLB,Mets,2.7,False
3002375822,2024-09-11T22:40:00Z,PHI Phillies,TB Rays,EUA - MLB,Acima de 5.5,1.4,False
3002375822,2024-09-11T22:40:00Z,PHI Phillies,TB Rays,EUA - MLB,Abaixo de 5.5,2.75,False
3002375822,2024-09-11T22:40:00Z,PHI Phillies,TB Rays,EUA - MLB,Acima de 6.5,1.58,False
3002375822,2024-09-11T22:40:00Z,PHI Phillies,TB Rays,EUA - MLB,Abaixo de 6.5,2.2,False
3002375822,2024-09-11T22:40:00Z,PHI Phillies,TB Rays,EUA - MLB,Acima de 7.5,1.95,False
3002375822,2024-09-11T22:40:00Z,PHI Phillies,TB Rays,EUA - MLB,Abaixo de 7.5,1.75,False
3002375822,2024-09-11T22:40:00Z,PHI Phillies,TB Rays,EUA - MLB,Acima de 8.5,2.3,False
3002375822,2024-09-11T22:40:00Z,PHI Phillies,TB Rays,EUA - MLB,Abaixo de 8.5,1.55,False
3002375822,2024-09-11T22:40:00Z,PHI Phillies,TB Rays,EUA - MLB,Acima de 9.5,2.95,False
3002375822,2024-09-11T22:40:00Z,PHI Phillies,TB Rays,EUA - MLB,Abaixo de 9.5,1.35,False
3002375820,2024-09-11T22:40:00Z,DET Tigers,COL Rockies,EUA - MLB,Acima de 6.5,1.42,False
3002375820,2024-09-11T22:40:00Z,DET Tigers,COL Rockies,EUA - MLB,Abaixo de 6.5,2.65,False
3002375820,2024-09-11T22:40:00Z,DET Tigers,COL Rockies,EUA - MLB,Acima de 7.5,1.7,False
3002375820,2024-09-11T22:40:00Z,DET Tigers,COL Rockies,EUA - MLB,Abaixo de 7.5,2.05,False
