gameid,date,home,away,competition,name,odds,is_cashoutable
3002366839,2024-06-08T20:05:00Z,OAK Athletics,TOR Blue Jays,EUA - MLB,Athletics,2.35,False
3002366839,2024-06-08T20:05:00Z,OAK Athletics,TOR Blue Jays,EUA - MLB,Empate,8.0,False
3002366839,2024-06-08T20:05:00Z,OAK Athletics,TOR Blue Jays,EUA - MLB,Blue Jays,1.65,False
3002366838,2024-06-08T20:05:00Z,WAS Nationals,ATL Braves,EUA - MLB,Nationals,2.0,False
3002366838,2024-06-08T20:05:00Z,WAS Nationals,ATL Braves,EUA - MLB,Empate,8.25,False
3002366838,2024-06-08T20:05:00Z,WAS Nationals,ATL Braves,EUA - MLB,Braves,1.9,False
3002366831,2024-06-08T20:05:00Z,PIT Pirates,MIN Twins,EUA - MLB,Pirates,2.0,False
3002366831,2024-06-08T20:05:00Z,PIT Pirates,MIN Twins,EUA - MLB,Empate,9.0,False
3002366831,2024-06-08T20:05:00Z,PIT Pirates,MIN Twins,EUA - MLB,Twins,1.85,False
3002366834,2024-06-08T20:05:00Z,TEX Rangers,SF Giants,EUA - MLB,Rangers,1.85,False
3002366834,2024-06-08T20:05:00Z,TEX Rangers,SF Giants,EUA - MLB,Empate,8.25,False
3002366834,2024-06-08T20:05:00Z,TEX Rangers,SF Giants,EUA - MLB,Giants,2.05,False
3002366833,2024-06-08T20:10:00Z,DET Tigers,MIL Brewers,EUA - MLB,Acima de 5.5,1.3,False
3002366833,2024-06-08T20:10:00Z,DET Tigers,MIL Brewers,EUA - MLB,Abaixo de 5.5,3.05,False
3002366833,2024-06-08T20:10:00Z,DET Tigers,MIL Brewers,EUA - MLB,Acima de 6.5,1.45,False
3002366833,2024-06-08T20:10:00Z,DET Tigers,MIL Brewers,EUA - MLB,Abaixo de 6.5,2.45,False
3002366833,2024-06-08T20:10:00Z,DET Tigers,MIL Brewers,EUA - MLB,Acima de 7.5,1.72,False
3002366833,2024-06-08T20:10:00Z,DET Tigers,MIL Brewers,EUA - MLB,Abaixo de 7.5,1.9,False
3002366833,2024-06-08T20:10:00Z,DET Tigers,MIL Brewers,EUA - MLB,Acima de 8.5,2.0,False
3002366833,2024-06-08T20:10:00Z,DET Tigers,MIL Brewers,EUA - MLB,Abaixo de 8.5,1.68,False
3002366833,2024-06-08T20:10:00Z,DET Tigers,MIL Brewers,EUA - MLB,Acima de 9.5,2.5,False
3002366833,2024-06-08T20:10:00Z,DET Tigers,MIL Brewers,EUA - MLB,Abaixo de 9.5,1.42,False
3002366835,2024-06-08T20:10:00Z,TB Rays,BAL Orioles,EUA - MLB,Acima de 6.5,1.42,False
3002366835,2024-06-08T20:10:00Z,TB Rays,BAL Orioles,EUA - MLB,Abaixo de 6.5,2.55,False
3002366835,2024-06-08T20:10:00Z,TB Rays,BAL Orioles,EUA - MLB,Acima de 7.5,1.7,False
3002366835,2024-06-08T20:10:00Z,TB Rays,BAL Orioles,EUA - MLB,Abaixo de 7.5,1.95,False
