id_x,name_x,date,isLive_x,relativeDesktopUrl,openMarketCount,id_y,name_y,name,lx,odds,line,betTrend
3002382488,Orix Buffaloes - Saitama Seibu Lions,2024-06-21T09:00:00Z,False,orix-buffaloes-saitama-seibu-lions-m3002382488,25,3213593248,Vencedor do jogo,Orix Buffaloes,1,1.6,101.0,82.0
3002382488,Orix Buffaloes - Saitama Seibu Lions,2024-06-21T09:00:00Z,False,orix-buffaloes-saitama-seibu-lions-m3002382488,25,3213593248,Vencedor do jogo,Saitama Seibu Lions,2,2.05,301.0,18.0
3002382488,Orix Buffaloes - Saitama Seibu Lions,2024-06-21T09:00:00Z,False,orix-buffaloes-saitama-seibu-lions-m3002382488,25,3213593248,Vencedor do jogo,,,,,
3002382488,Orix Buffaloes - Saitama Seibu Lions,2024-06-21T09:00:00Z,False,orix-buffaloes-saitama-seibu-lions-m3002382488,25,3213593245,Resultado do 1.º inning,Orix Buffaloes,1,1.6,101.0,82.0
3002382488,Orix Buffaloes - Saitama Seibu Lions,2024-06-21T09:00:00Z,False,orix-buffaloes-saitama-seibu-lions-m3002382488,25,3213593245,Resultado do 1.º inning,Saitama Seibu Lions,2,2.05,301.0,18.0
3002382488,Orix Buffaloes - Saitama Seibu Lions,2024-06-21T09:00:00Z,False,orix-buffaloes-saitama-seibu-lions-m3002382488,25,3213593245,Resultado do 1.º inning,,,,,
3002382484,Yomiuri Giants - Tokyo Yakult Swallows,2024-06-21T09:00:00Z,False,yomiuri-giants-tokyo-yakult-swallows-m3002382484,25,3213593124,Vencedor do jogo,Yomiuri Giants,1,1.55,101.0,81.0
3002382484,Yomiuri Giants - Tokyo Yakult Swallows,2024-06-21T09:00:00Z,False,yomiuri-giants-tokyo-yakult-swallows-m3002382484,25,3213593124,Vencedor do jogo,Tokyo Yakult Swallows,2,2.15,301.0,19.0
3002382484,Yomiuri Giants - Tokyo Yakult Swallows,2024-06-21T09:00:00Z,False,yomiuri-giants-tokyo-yakult-swallows-m3002382484,25,3213593124,Vencedor do jogo,,,,,
3002382484,Yomiuri Giants - Tokyo Yakult Swallows,2024-06-21T09:00:00Z,False,yomiuri-giants-tokyo-yakult-swallows-m3002382484,25,3213593121,Resultado do 1.º inning,Yomiuri Giants,1,1.55,101.0,81.0
3002382484,Yomiuri Giants - Tokyo Yakult Swallows,2024-06-21T09:00:00Z,False,yomiuri-giants-tokyo-yakult-swallows-m3002382484,25,3213593121,Resultado do 1.º inning,Tokyo Yakult Swallows,2,2.15,301.0,19.0
3002382484,Yomiuri Giants - Tokyo Yakult Swallows,2024-06-21T09:00:00Z,False,yomiuri-giants-tokyo-yakult-swallows-m3002382484,25,3213593121,Resultado do 1.º inning,,,,,
