gameid,date,home,away,competition,name,odds,is_cashoutable
3002375673,2024-06-15T18:20:00Z,CHI Cubs,SL Cardinals,EUA - MLB,Cubs,1.55,False
3002375673,2024-06-15T18:20:00Z,CHI Cubs,SL Cardinals,EUA - MLB,Empate,5.5,False
3002375673,2024-06-15T18:20:00Z,CHI Cubs,SL Cardinals,EUA - MLB,Cardinals,3.15,False
3002375783,2024-06-15T20:05:00Z,BAL Orioles,PHI Phillies,EUA - MLB,Orioles,1.47,False
3002375783,2024-06-15T20:05:00Z,BAL Orioles,PHI Phillies,EUA - MLB,Empate,8.5,False
3002375783,2024-06-15T20:05:00Z,BAL Orioles,PHI Phillies,EUA - MLB,Phillies,2.8,False
3002375675,2024-06-15T19:05:00Z,TOR Blue Jays,Cleveland Guardians,EUA - MLB,Blue Jays,1.18,False
3002375675,2024-06-15T19:05:00Z,TOR Blue Jays,Cleveland Guardians,EUA - MLB,Empate,9.5,False
3002375675,2024-06-15T19:05:00Z,TOR Blue Jays,Cleveland Guardians,EUA - MLB,Cleveland Guardians,4.9,False
3002375788,2024-06-15T20:05:00Z,SF Giants,LA Angels,EUA - MLB,Giants,1.75,False
3002375788,2024-06-15T20:05:00Z,SF Giants,LA Angels,EUA - MLB,Empate,8.25,False
3002375788,2024-06-15T20:05:00Z,SF Giants,LA Angels,EUA - MLB,Angels,2.2,False
3002375785,2024-06-15T20:05:00Z,WAS Nationals,MIA Marlins,EUA - MLB,Nationals,1.75,False
3002375785,2024-06-15T20:05:00Z,WAS Nationals,MIA Marlins,EUA - MLB,Empate,8.25,False
3002375785,2024-06-15T20:05:00Z,WAS Nationals,MIA Marlins,EUA - MLB,Marlins,2.2,False
3002375784,2024-06-15T20:10:00Z,ATL Braves,TB Rays,EUA - MLB,Acima de 6.5,1.32,False
3002375784,2024-06-15T20:10:00Z,ATL Braves,TB Rays,EUA - MLB,Abaixo de 6.5,2.95,False
3002375784,2024-06-15T20:10:00Z,ATL Braves,TB Rays,EUA - MLB,Acima de 7.5,1.52,False
3002375784,2024-06-15T20:10:00Z,ATL Braves,TB Rays,EUA - MLB,Abaixo de 7.5,2.25,False
3002375784,2024-06-15T20:10:00Z,ATL Braves,TB Rays,EUA - MLB,Acima de 8.5,1.72,False
3002375784,2024-06-15T20:10:00Z,ATL Braves,TB Rays,EUA - MLB,Abaixo de 8.5,1.9,False
3002375784,2024-06-15T20:10:00Z,ATL Braves,TB Rays,EUA - MLB,Acima de 9.5,2.1,False
3002375784,2024-06-15T20:10:00Z,ATL Braves,TB Rays,EUA - MLB,Abaixo de 9.5,1.6,False
3002375784,2024-06-15T20:10:00Z,ATL Braves,TB Rays,EUA - MLB,Acima de 10.5,2.45,False
