gameid,date,home,away,competition,name,odds,is_cashoutable
3002358560,2024-08-29T09:00:00Z,Chiba Lotte Marines,Saitama Seibu Lions,Japão - NPB,Acima de 4.5,1.25,False
3002358560,2024-08-29T09:00:00Z,Chiba Lotte Marines,Saitama Seibu Lions,Japão - NPB,Abaixo de 4.5,3.2,False
3002358560,2024-08-29T09:00:00Z,Chiba Lotte Marines,Saitama Seibu Lions,Japão - NPB,Acima de 5.5,1.48,False
3002358560,2024-08-29T09:00:00Z,Chiba Lotte Marines,Saitama Seibu Lions,Japão - NPB,Abaixo de 5.5,2.3,False
3002358560,2024-08-29T09:00:00Z,Chiba Lotte Marines,Saitama Seibu Lions,Japão - NPB,Acima de 6.5,1.7,False
3002358560,2024-08-29T09:00:00Z,Chiba Lotte Marines,Saitama Seibu Lions,Japão - NPB,Abaixo de 6.5,1.9,False
3002358560,2024-08-29T09:00:00Z,Chiba Lotte Marines,Saitama Seibu Lions,Japão - NPB,Acima de 7.5,2.1,False
3002358560,2024-08-29T09:00:00Z,Chiba Lotte Marines,Saitama Seibu Lions,Japão - NPB,Abaixo de 7.5,1.58,False
3002358560,2024-08-29T09:00:00Z,Chiba Lotte Marines,Saitama Seibu Lions,Japão - NPB,Acima de 8.5,2.55,False
3002358560,2024-08-29T09:00:00Z,Chiba Lotte Marines,Saitama Seibu Lions,Japão - NPB,Abaixo de 8.5,1.4,False
3002358557,2024-08-29T09:00:00Z,Chunichi Dragons,Hiroshima Toyo Carp,Japão - NPB,Acima de 2.5,1.17,False
3002358557,2024-08-29T09:00:00Z,Chunichi Dragons,Hiroshima Toyo Carp,Japão - NPB,Abaixo de 2.5,3.9,False
3002358557,2024-08-29T09:00:00Z,Chunichi Dragons,Hiroshima Toyo Carp,Japão - NPB,Acima de 3.5,1.42,False
3002358557,2024-08-29T09:00:00Z,Chunichi Dragons,Hiroshima Toyo Carp,Japão - NPB,Abaixo de 3.5,2.5,False
3002358557,2024-08-29T09:00:00Z,Chunichi Dragons,Hiroshima Toyo Carp,Japão - NPB,Acima de 4.5,1.65,False
3002358557,2024-08-29T09:00:00Z,Chunichi Dragons,Hiroshima Toyo Carp,Japão - NPB,Abaixo de 4.5,1.95,False
3002358557,2024-08-29T09:00:00Z,Chunichi Dragons,Hiroshima Toyo Carp,Japão - NPB,Acima de 5.5,2.15,False
3002358557,2024-08-29T09:00:00Z,Chunichi Dragons,Hiroshima Toyo Carp,Japão - NPB,Abaixo de 5.5,1.55,False
3002358557,2024-08-29T09:00:00Z,Chunichi Dragons,Hiroshima Toyo Carp,Japão - NPB,Acima de 6.5,2.65,False
3002358557,2024-08-29T09:00:00Z,Chunichi Dragons,Hiroshima Toyo Carp,Japão - NPB,Abaixo de 6.5,1.38,False
3002481591,2024-08-29T09:30:00Z,NC Dinos,Doosan Bears,Coreia do Sul - KBO,NC Dinos,1.42,False
3002481591,2024-08-29T09:30:00Z,NC Dinos,Doosan Bears,Coreia do Sul - KBO,Empate,9.75,False
3002481591,2024-08-29T09:30:00Z,NC Dinos,Doosan Bears,Coreia do Sul - KBO,Doosan Bears,2.8,False
