gameid,date,home,away,competition,name,odds,is_cashoutable
3002361195,2024-06-04T09:00:00Z,Yomiuri Giants,Chiba Lotte Marines,Japão - NPB,Acima de 2.5,1.16,False
3002361195,2024-06-04T09:00:00Z,Yomiuri Giants,Chiba Lotte Marines,Japão - NPB,Abaixo de 2.5,4.0,False
3002361195,2024-06-04T09:00:00Z,Yomiuri Giants,Chiba Lotte Marines,Japão - NPB,Acima de 3.5,1.4,False
3002361195,2024-06-04T09:00:00Z,Yomiuri Giants,Chiba Lotte Marines,Japão - NPB,Abaixo de 3.5,2.55,False
3002361195,2024-06-04T09:00:00Z,Yomiuri Giants,Chiba Lotte Marines,Japão - NPB,Acima de 4.5,1.65,False
3002361195,2024-06-04T09:00:00Z,Yomiuri Giants,Chiba Lotte Marines,Japão - NPB,Abaixo de 4.5,2.0,False
3002361195,2024-06-04T09:00:00Z,Yomiuri Giants,Chiba Lotte Marines,Japão - NPB,Acima de 5.5,2.1,False
3002361195,2024-06-04T09:00:00Z,Yomiuri Giants,Chiba Lotte Marines,Japão - NPB,Abaixo de 5.5,1.58,False
3002361195,2024-06-04T09:00:00Z,Yomiuri Giants,Chiba Lotte Marines,Japão - NPB,Acima de 6.5,2.6,False
3002361195,2024-06-04T09:00:00Z,Yomiuri Giants,Chiba Lotte Marines,Japão - NPB,Abaixo de 6.5,1.38,False
3002361196,2024-06-04T09:00:00Z,Tokyo Yakult Swallows,Saitama Seibu Lions,Japão - NPB,Acima de 4.5,1.32,False
3002361196,2024-06-04T09:00:00Z,Tokyo Yakult Swallows,Saitama Seibu Lions,Japão - NPB,Abaixo de 4.5,2.85,False
3002361196,2024-06-04T09:00:00Z,Tokyo Yakult Swallows,Saitama Seibu Lions,Japão - NPB,Acima de 5.5,1.58,False
3002361196,2024-06-04T09:00:00Z,Tokyo Yakult Swallows,Saitama Seibu Lions,Japão - NPB,Abaixo de 5.5,2.1,False
3002361196,2024-06-04T09:00:00Z,Tokyo Yakult Swallows,Saitama Seibu Lions,Japão - NPB,Acima de 6.5,1.85,False
3002361196,2024-06-04T09:00:00Z,Tokyo Yakult Swallows,Saitama Seibu Lions,Japão - NPB,Abaixo de 6.5,1.75,False
3002361196,2024-06-04T09:00:00Z,Tokyo Yakult Swallows,Saitama Seibu Lions,Japão - NPB,Acima de 7.5,2.35,False
3002361196,2024-06-04T09:00:00Z,Tokyo Yakult Swallows,Saitama Seibu Lions,Japão - NPB,Abaixo de 7.5,1.48,False
3002361196,2024-06-04T09:00:00Z,Tokyo Yakult Swallows,Saitama Seibu Lions,Japão - NPB,Acima de 8.5,2.85,False
3002361196,2024-06-04T09:00:00Z,Tokyo Yakult Swallows,Saitama Seibu Lions,Japão - NPB,Abaixo de 8.5,1.32,False
3002361197,2024-06-04T09:00:00Z,Yokohama BayStars,Orix Buffaloes,Japão - NPB,Acima de 4.5,1.38,False
3002361197,2024-06-04T09:00:00Z,Yokohama BayStars,Orix Buffaloes,Japão - NPB,Abaixo de 4.5,2.65,False
3002361197,2024-06-04T09:00:00Z,Yokohama BayStars,Orix Buffaloes,Japão - NPB,Acima de 5.5,1.65,False
3002361197,2024-06-04T09:00:00Z,Yokohama BayStars,Orix Buffaloes,Japão - NPB,Abaixo de 5.5,2.0,False
3002361197,2024-06-04T09:00:00Z,Yokohama BayStars,Orix Buffaloes,Japão - NPB,Acima de 6.5,1.95,False
3002361197,2024-06-04T09:00:00Z,Yokohama BayStars,Orix Buffaloes,Japão - NPB,Abaixo de 6.5,1.65,False
3002361197,2024-06-04T09:00:00Z,Yokohama BayStars,Orix Buffaloes,Japão - NPB,Acima de 7.5,2.5,False
3002361197,2024-06-04T09:00:00Z,Yokohama BayStars,Orix Buffaloes,Japão - NPB,Abaixo de 7.5,1.4,False
3002361197,2024-06-04T09:00:00Z,Yokohama BayStars,Orix Buffaloes,Japão - NPB,Acima de 8.5,3.05,False
3002361197,2024-06-04T09:00:00Z,Yokohama BayStars,Orix Buffaloes,Japão - NPB,Abaixo de 8.5,1.28,False
3002361198,2024-06-04T09:00:00Z,Chunichi Dragons,Fukuoka SoftBank Hawks,Japão - NPB,Acima de 2.5,1.17,False
3002361198,2024-06-04T09:00:00Z,Chunichi Dragons,Fukuoka SoftBank Hawks,Japão - NPB,Abaixo de 2.5,3.9,False
3002361198,2024-06-04T09:00:00Z,Chunichi Dragons,Fukuoka SoftBank Hawks,Japão - NPB,Acima de 3.5,1.42,False
3002361198,2024-06-04T09:00:00Z,Chunichi Dragons,Fukuoka SoftBank Hawks,Japão - NPB,Abaixo de 3.5,2.5,False
3002361198,2024-06-04T09:00:00Z,Chunichi Dragons,Fukuoka SoftBank Hawks,Japão - NPB,Acima de 4.5,1.62,False
3002361198,2024-06-04T09:00:00Z,Chunichi Dragons,Fukuoka SoftBank Hawks,Japão - NPB,Abaixo de 4.5,2.0,False
3002361198,2024-06-04T09:00:00Z,Chunichi Dragons,Fukuoka SoftBank Hawks,Japão - NPB,Acima de 5.5,2.15,False
3002361198,2024-06-04T09:00:00Z,Chunichi Dragons,Fukuoka SoftBank Hawks,Japão - NPB,Abaixo de 5.5,1.55,False
3002361198,2024-06-04T09:00:00Z,Chunichi Dragons,Fukuoka SoftBank Hawks,Japão - NPB,Acima de 6.5,2.65,False
3002361198,2024-06-04T09:00:00Z,Chunichi Dragons,Fukuoka SoftBank Hawks,Japão - NPB,Abaixo de 6.5,1.38,False
3002361199,2024-06-04T09:00:00Z,Hanshin Tigers,Tohoku Rakuten Golden Eagles,Japão - NPB,Acima de 3.5,1.24,False
3002361199,2024-06-04T09:00:00Z,Hanshin Tigers,Tohoku Rakuten Golden Eagles,Japão - NPB,Abaixo de 3.5,3.3,False
3002361199,2024-06-04T09:00:00Z,Hanshin Tigers,Tohoku Rakuten Golden Eagles,Japão - NPB,Acima de 4.5,1.4,False
3002361199,2024-06-04T09:00:00Z,Hanshin Tigers,Tohoku Rakuten Golden Eagles,Japão - NPB,Abaixo de 4.5,2.5,False
3002361199,2024-06-04T09:00:00Z,Hanshin Tigers,Tohoku Rakuten Golden Eagles,Japão - NPB,Acima de 5.5,1.72,False
3002361199,2024-06-04T09:00:00Z,Hanshin Tigers,Tohoku Rakuten Golden Eagles,Japão - NPB,Abaixo de 5.5,1.88,False
3002361199,2024-06-04T09:00:00Z,Hanshin Tigers,Tohoku Rakuten Golden Eagles,Japão - NPB,Acima de 6.5,2.05,False
3002361199,2024-06-04T09:00:00Z,Hanshin Tigers,Tohoku Rakuten Golden Eagles,Japão - NPB,Abaixo de 6.5,1.6,False
3002361199,2024-06-04T09:00:00Z,Hanshin Tigers,Tohoku Rakuten Golden Eagles,Japão - NPB,Acima de 7.5,2.65,False
