gameid,date,home,away,competition,name,odds,is_cashoutable
3002390377,2024-09-23T05:00:00Z,Yokohama BayStars,Tokyo Yakult Swallows,Japão - NPB,Yokohama BayStars +1.5,1.8,False
3002390377,2024-09-23T05:00:00Z,Yokohama BayStars,Tokyo Yakult Swallows,Japão - NPB,Yokohama BayStars +2.5,1.22,False
3002390377,2024-09-23T05:00:00Z,Yokohama BayStars,Tokyo Yakult Swallows,Japão - NPB,Yokohama BayStars +3.5,1.08,False
3002390377,2024-09-23T05:00:00Z,Yokohama BayStars,Tokyo Yakult Swallows,Japão - NPB,Tokyo Yakult Swallows -1.5,1.9,False
3002390377,2024-09-23T05:00:00Z,Yokohama BayStars,Tokyo Yakult Swallows,Japão - NPB,Tokyo Yakult Swallows -2.5,3.8,False
3002390377,2024-09-23T05:00:00Z,Yokohama BayStars,Tokyo Yakult Swallows,Japão - NPB,Tokyo Yakult Swallows -3.5,6.5,False
3002390494,2024-09-23T08:00:00Z,Chiba Lotte Marines,Tohoku Rakuten Golden Eagles,Japão - NPB,Chiba Lotte Marines,2.1,False
3002390494,2024-09-23T08:00:00Z,Chiba Lotte Marines,Tohoku Rakuten Golden Eagles,Japão - NPB,Empate,7.25,False
3002390494,2024-09-23T08:00:00Z,Chiba Lotte Marines,Tohoku Rakuten Golden Eagles,Japão - NPB,Tohoku Rakuten Golden Eagles,1.85,False
3002390578,2024-09-23T09:00:00Z,Orix Buffaloes,Fukuoka SoftBank Hawks,Japão - NPB,Acima de 4.5,1.3,False
3002390578,2024-09-23T09:00:00Z,Orix Buffaloes,Fukuoka SoftBank Hawks,Japão - NPB,Abaixo de 4.5,2.95,False
3002390578,2024-09-23T09:00:00Z,Orix Buffaloes,Fukuoka SoftBank Hawks,Japão - NPB,Acima de 5.5,1.55,False
3002390578,2024-09-23T09:00:00Z,Orix Buffaloes,Fukuoka SoftBank Hawks,Japão - NPB,Abaixo de 5.5,2.15,False
3002390578,2024-09-23T09:00:00Z,Orix Buffaloes,Fukuoka SoftBank Hawks,Japão - NPB,Acima de 6.5,1.8,False
3002390578,2024-09-23T09:00:00Z,Orix Buffaloes,Fukuoka SoftBank Hawks,Japão - NPB,Abaixo de 6.5,1.8,False
3002390578,2024-09-23T09:00:00Z,Orix Buffaloes,Fukuoka SoftBank Hawks,Japão - NPB,Acima de 7.5,2.25,False
3002390578,2024-09-23T09:00:00Z,Orix Buffaloes,Fukuoka SoftBank Hawks,Japão - NPB,Abaixo de 7.5,1.5,False
3002390578,2024-09-23T09:00:00Z,Orix Buffaloes,Fukuoka SoftBank Hawks,Japão - NPB,Acima de 8.5,2.75,False
3002390578,2024-09-23T09:00:00Z,Orix Buffaloes,Fukuoka SoftBank Hawks,Japão - NPB,Abaixo de 8.5,1.35,False
3002390577,2024-09-23T09:00:00Z,Saitama Seibu Lions,Hokkaido Nippon Ham Fighters,Japão - NPB,Acima de 2.5,1.18,False
3002390577,2024-09-23T09:00:00Z,Saitama Seibu Lions,Hokkaido Nippon Ham Fighters,Japão - NPB,Abaixo de 2.5,3.75,False
3002390577,2024-09-23T09:00:00Z,Saitama Seibu Lions,Hokkaido Nippon Ham Fighters,Japão - NPB,Acima de 3.5,1.45,False
3002390577,2024-09-23T09:00:00Z,Saitama Seibu Lions,Hokkaido Nippon Ham Fighters,Japão - NPB,Abaixo de 3.5,2.4,False
3002390577,2024-09-23T09:00:00Z,Saitama Seibu Lions,Hokkaido Nippon Ham Fighters,Japão - NPB,Acima de 4.5,1.72,False
3002390577,2024-09-23T09:00:00Z,Saitama Seibu Lions,Hokkaido Nippon Ham Fighters,Japão - NPB,Abaixo de 4.5,1.9,False
3002390577,2024-09-23T09:00:00Z,Saitama Seibu Lions,Hokkaido Nippon Ham Fighters,Japão - NPB,Acima de 5.5,2.2,False
3002390577,2024-09-23T09:00:00Z,Saitama Seibu Lions,Hokkaido Nippon Ham Fighters,Japão - NPB,Abaixo de 5.5,1.52,False
3002390577,2024-09-23T09:00:00Z,Saitama Seibu Lions,Hokkaido Nippon Ham Fighters,Japão - NPB,Acima de 6.5,2.75,False
3002390577,2024-09-23T09:00:00Z,Saitama Seibu Lions,Hokkaido Nippon Ham Fighters,Japão - NPB,Abaixo de 6.5,1.35,False
3002523357,2024-09-23T09:30:00Z,KIA Tigers,Samsung Lions,Coreia do Sul - KBO,KIA Tigers,1.55,False
3002523357,2024-09-23T09:30:00Z,KIA Tigers,Samsung Lions,Coreia do Sul - KBO,Empate,10.5,False
3002523357,2024-09-23T09:30:00Z,KIA Tigers,Samsung Lions,Coreia do Sul - KBO,Samsung Lions,2.4,False
3002523356,2024-09-23T09:30:00Z,Doosan Bears,SSG Landers,Coreia do Sul - KBO,Doosan Bears,1.9,False
3002523356,2024-09-23T09:30:00Z,Doosan Bears,SSG Landers,Coreia do Sul - KBO,Empate,9.25,False
3002523356,2024-09-23T09:30:00Z,Doosan Bears,SSG Landers,Coreia do Sul - KBO,SSG Landers,1.9,False
3002391189,2024-09-23T22:40:00Z,PHI Phillies,CHI Cubs,EUA - MLB,Acima de 5.5,1.3,False
3002391189,2024-09-23T22:40:00Z,PHI Phillies,CHI Cubs,EUA - MLB,Abaixo de 5.5,3.15,False
3002391189,2024-09-23T22:40:00Z,PHI Phillies,CHI Cubs,EUA - MLB,Acima de 6.5,1.45,False
3002391189,2024-09-23T22:40:00Z,PHI Phillies,CHI Cubs,EUA - MLB,Abaixo de 6.5,2.55,False
3002391189,2024-09-23T22:40:00Z,PHI Phillies,CHI Cubs,EUA - MLB,Acima de 7.5,1.75,False
3002391189,2024-09-23T22:40:00Z,PHI Phillies,CHI Cubs,EUA - MLB,Abaixo de 7.5,1.95,False
3002391189,2024-09-23T22:40:00Z,PHI Phillies,CHI Cubs,EUA - MLB,Acima de 8.5,2.0,False
3002391189,2024-09-23T22:40:00Z,PHI Phillies,CHI Cubs,EUA - MLB,Abaixo de 8.5,1.7,False
3002391189,2024-09-23T22:40:00Z,PHI Phillies,CHI Cubs,EUA - MLB,Acima de 9.5,2.55,False
3002391189,2024-09-23T22:40:00Z,PHI Phillies,CHI Cubs,EUA - MLB,Abaixo de 9.5,1.45,False
3002391205,2024-09-23T23:05:00Z,TOR Blue Jays,BOS Red Sox,EUA - MLB,Acima de 5.5,1.32,False
3002391205,2024-09-23T23:05:00Z,TOR Blue Jays,BOS Red Sox,EUA - MLB,Abaixo de 5.5,3.15,False
3002391205,2024-09-23T23:05:00Z,TOR Blue Jays,BOS Red Sox,EUA - MLB,Acima de 6.5,1.48,False
3002391205,2024-09-23T23:05:00Z,TOR Blue Jays,BOS Red Sox,EUA - MLB,Abaixo de 6.5,2.5,False
3002391205,2024-09-23T23:05:00Z,TOR Blue Jays,BOS Red Sox,EUA - MLB,Acima de 7.5,1.75,False
3002391205,2024-09-23T23:05:00Z,TOR Blue Jays,BOS Red Sox,EUA - MLB,Abaixo de 7.5,1.95,False
3002391205,2024-09-23T23:05:00Z,TOR Blue Jays,BOS Red Sox,EUA - MLB,Acima de 8.5,2.05,False
3002391205,2024-09-23T23:05:00Z,TOR Blue Jays,BOS Red Sox,EUA - MLB,Abaixo de 8.5,1.68,False
3002391205,2024-09-23T23:05:00Z,TOR Blue Jays,BOS Red Sox,EUA - MLB,Acima de 9.5,2.6,False
3002391205,2024-09-23T23:05:00Z,TOR Blue Jays,BOS Red Sox,EUA - MLB,Abaixo de 9.5,1.45,False
3002391224,2024-09-24T00:10:00Z,HOU Astros,SEA Mariners,EUA - MLB,Acima de 5.5,1.32,False
3002391224,2024-09-24T00:10:00Z,HOU Astros,SEA Mariners,EUA - MLB,Abaixo de 5.5,3.1,False
3002391224,2024-09-24T00:10:00Z,HOU Astros,SEA Mariners,EUA - MLB,Acima de 6.5,1.48,False
3002391224,2024-09-24T00:10:00Z,HOU Astros,SEA Mariners,EUA - MLB,Abaixo de 6.5,2.5,False
3002391224,2024-09-24T00:10:00Z,HOU Astros,SEA Mariners,EUA - MLB,Acima de 7.5,1.78,False
3002391224,2024-09-24T00:10:00Z,HOU Astros,SEA Mariners,EUA - MLB,Abaixo de 7.5,1.95,False
