id_x,name_x,date,isLive_x,relativeDesktopUrl,openMarketCount,id_y,name_y,name,lx,odds,line,betTrend
3002407624,Orioles - Cubs,2024-07-09T22:35:00Z,False,orioles-cubs-m3002407624,28,3216295924,Vencedor do jogo,BAL Orioles,1,1.58,101.0,95.0
3002407624,Orioles - Cubs,2024-07-09T22:35:00Z,False,orioles-cubs-m3002407624,28,3216295924,Vencedor do jogo,CHI Cubs,2,2.25,301.0,5.0
3002407624,Orioles - Cubs,2024-07-09T22:35:00Z,False,orioles-cubs-m3002407624,28,3216295924,Vencedor do jogo,,,,,
3002407624,Orioles - Cubs,2024-07-09T22:35:00Z,False,orioles-cubs-m3002407624,28,3216295921,Resultado do 1.º inning,BAL Orioles,1,1.58,101.0,95.0
3002407624,Orioles - Cubs,2024-07-09T22:35:00Z,False,orioles-cubs-m3002407624,28,3216295921,Resultado do 1.º inning,CHI Cubs,2,2.25,301.0,5.0
3002407624,Orioles - Cubs,2024-07-09T22:35:00Z,False,orioles-cubs-m3002407624,28,3216295921,Resultado do 1.º inning,,,,,
3002407621,Tigers - Cleveland Guardians,2024-07-09T22:40:00Z,False,tigers-cleveland-guardians-m3002407621,26,3216295862,Vencedor do jogo,DET Tigers,1,2.1,101.0,11.0
3002407621,Tigers - Cleveland Guardians,2024-07-09T22:40:00Z,False,tigers-cleveland-guardians-m3002407621,26,3216295862,Vencedor do jogo,Cleveland Guardians,2,1.65,301.0,89.0
3002407621,Tigers - Cleveland Guardians,2024-07-09T22:40:00Z,False,tigers-cleveland-guardians-m3002407621,26,3216295862,Vencedor do jogo,,,,,
3002407621,Tigers - Cleveland Guardians,2024-07-09T22:40:00Z,False,tigers-cleveland-guardians-m3002407621,26,3216295859,Resultado do 1.º inning,DET Tigers,1,2.1,101.0,11.0
3002407621,Tigers - Cleveland Guardians,2024-07-09T22:40:00Z,False,tigers-cleveland-guardians-m3002407621,26,3216295859,Resultado do 1.º inning,Cleveland Guardians,2,1.65,301.0,89.0
3002407621,Tigers - Cleveland Guardians,2024-07-09T22:40:00Z,False,tigers-cleveland-guardians-m3002407621,26,3216295859,Resultado do 1.º inning,,,,,
3002407623,Phillies - Dodgers,2024-07-09T22:40:00Z,False,phillies-dodgers-m3002407623,26,3216295893,Vencedor do jogo,PHI Phillies,1,1.65,101.0,67.0
3002407623,Phillies - Dodgers,2024-07-09T22:40:00Z,False,phillies-dodgers-m3002407623,26,3216295893,Vencedor do jogo,LA Dodgers,2,2.1,301.0,33.0
3002407623,Phillies - Dodgers,2024-07-09T22:40:00Z,False,phillies-dodgers-m3002407623,26,3216295893,Vencedor do jogo,,,,,
3002407623,Phillies - Dodgers,2024-07-09T22:40:00Z,False,phillies-dodgers-m3002407623,26,3216295890,Resultado do 1.º inning,PHI Phillies,1,1.65,101.0,67.0
3002407623,Phillies - Dodgers,2024-07-09T22:40:00Z,False,phillies-dodgers-m3002407623,26,3216295890,Resultado do 1.º inning,LA Dodgers,2,2.1,301.0,33.0
3002407623,Phillies - Dodgers,2024-07-09T22:40:00Z,False,phillies-dodgers-m3002407623,26,3216295890,Resultado do 1.º inning,,,,,
3002407625,Rays - Yankees,2024-07-09T22:50:00Z,False,rays-yankees-m3002407625,24,3216295831,Vencedor do jogo,TB Rays,1,1.95,101.0,12.0
3002407625,Rays - Yankees,2024-07-09T22:50:00Z,False,rays-yankees-m3002407625,24,3216295831,Vencedor do jogo,NY Yankees,2,1.78,301.0,88.0
3002407625,Rays - Yankees,2024-07-09T22:50:00Z,False,rays-yankees-m3002407625,24,3216295831,Vencedor do jogo,,,,,
3002407625,Rays - Yankees,2024-07-09T22:50:00Z,False,rays-yankees-m3002407625,24,3216295828,Resultado do 1.º inning,TB Rays,1,1.95,101.0,12.0
3002407625,Rays - Yankees,2024-07-09T22:50:00Z,False,rays-yankees-m3002407625,24,3216295828,Resultado do 1.º inning,NY Yankees,2,1.78,301.0,88.0
3002407625,Rays - Yankees,2024-07-09T22:50:00Z,False,rays-yankees-m3002407625,24,3216295828,Resultado do 1.º inning,,,,,
3002407620,Red Sox - Athletics,2024-07-09T23:10:00Z,False,red-sox-athletics-m3002407620,26,3216295800,Vencedor do jogo,BOS Red Sox,1,1.45,101.0,98.0
3002407620,Red Sox - Athletics,2024-07-09T23:10:00Z,False,red-sox-athletics-m3002407620,26,3216295800,Vencedor do jogo,OAK Athletics,2,2.55,301.0,2.0
3002407620,Red Sox - Athletics,2024-07-09T23:10:00Z,False,red-sox-athletics-m3002407620,26,3216295800,Vencedor do jogo,,,,,
3002407620,Red Sox - Athletics,2024-07-09T23:10:00Z,False,red-sox-athletics-m3002407620,26,3216295797,Resultado do 1.º inning,BOS Red Sox,1,1.45,101.0,98.0
3002407620,Red Sox - Athletics,2024-07-09T23:10:00Z,False,red-sox-athletics-m3002407620,26,3216295797,Resultado do 1.º inning,OAK Athletics,2,2.55,301.0,2.0
3002407620,Red Sox - Athletics,2024-07-09T23:10:00Z,False,red-sox-athletics-m3002407620,26,3216295797,Resultado do 1.º inning,,,,,
3002407622,Reds - Rockies,2024-07-09T23:10:00Z,False,reds-rockies-m3002407622,28,3216295769,Vencedor do jogo,CIN Reds,1,1.52,101.0,97.0
3002407622,Reds - Rockies,2024-07-09T23:10:00Z,False,reds-rockies-m3002407622,28,3216295769,Vencedor do jogo,COL Rockies,2,2.35,301.0,3.0
3002407622,Reds - Rockies,2024-07-09T23:10:00Z,False,reds-rockies-m3002407622,28,3216295769,Vencedor do jogo,,,,,
3002407622,Reds - Rockies,2024-07-09T23:10:00Z,False,reds-rockies-m3002407622,28,3216295766,Resultado do 1.º inning,CIN Reds,1,1.52,101.0,97.0
3002407622,Reds - Rockies,2024-07-09T23:10:00Z,False,reds-rockies-m3002407622,28,3216295766,Resultado do 1.º inning,COL Rockies,2,2.35,301.0,3.0
3002407622,Reds - Rockies,2024-07-09T23:10:00Z,False,reds-rockies-m3002407622,28,3216295766,Resultado do 1.º inning,,,,,
3002407618,Mets - Nationals,2024-07-09T23:10:00Z,False,mets-nationals-m3002407618,28,3216295707,Vencedor do jogo,NY Mets,1,1.68,101.0,93.0
3002407618,Mets - Nationals,2024-07-09T23:10:00Z,False,mets-nationals-m3002407618,28,3216295707,Vencedor do jogo,WAS Nationals,2,2.05,301.0,7.0
3002407618,Mets - Nationals,2024-07-09T23:10:00Z,False,mets-nationals-m3002407618,28,3216295707,Vencedor do jogo,,,,,
