id_x,name_x,date,isLive_x,relativeDesktopUrl,openMarketCount,id_y,name_y,name,lx,odds,line,betTrend
3002433739,Samsung Lions - KT Wiz,2024-07-28T08:00:00Z,True,samsung-lions-kt-wiz-m3002433739,3,3218711440.0,Vencedor do jogo,Samsung Lions,1,1.55,101.0,
3002433739,Samsung Lions - KT Wiz,2024-07-28T08:00:00Z,True,samsung-lions-kt-wiz-m3002433739,3,3218711440.0,Vencedor do jogo,KT Wiz,2,2.3,301.0,
3002433739,Samsung Lions - KT Wiz,2024-07-28T08:00:00Z,True,samsung-lions-kt-wiz-m3002433739,3,3218711440.0,Vencedor do jogo,,,,,
3002433739,Samsung Lions - KT Wiz,2024-07-28T08:00:00Z,True,samsung-lions-kt-wiz-m3002433739,3,,,Samsung Lions,1,1.55,101.0,
3002433739,Samsung Lions - KT Wiz,2024-07-28T08:00:00Z,True,samsung-lions-kt-wiz-m3002433739,3,,,KT Wiz,2,2.3,301.0,
3002433739,Samsung Lions - KT Wiz,2024-07-28T08:00:00Z,True,samsung-lions-kt-wiz-m3002433739,3,,,,,,,
3002433737,LG Twins - Hanwha Eagles,2024-07-28T08:00:00Z,True,lg-twins-hanwha-eagles-m3002433737,4,3218711347.0,Vencedor do jogo,LG Twins,1,3.1,101.0,
3002433737,LG Twins - Hanwha Eagles,2024-07-28T08:00:00Z,True,lg-twins-hanwha-eagles-m3002433737,4,3218711347.0,Vencedor do jogo,Hanwha Eagles,2,1.32,301.0,
3002433737,LG Twins - Hanwha Eagles,2024-07-28T08:00:00Z,True,lg-twins-hanwha-eagles-m3002433737,4,3218711347.0,Vencedor do jogo,,,,,
3002433737,LG Twins - Hanwha Eagles,2024-07-28T08:00:00Z,True,lg-twins-hanwha-eagles-m3002433737,4,3218711344.0,Resultado do 1.º inning,LG Twins,1,3.1,101.0,
3002433737,LG Twins - Hanwha Eagles,2024-07-28T08:00:00Z,True,lg-twins-hanwha-eagles-m3002433737,4,3218711344.0,Resultado do 1.º inning,Hanwha Eagles,2,1.32,301.0,
3002433737,LG Twins - Hanwha Eagles,2024-07-28T08:00:00Z,True,lg-twins-hanwha-eagles-m3002433737,4,3218711344.0,Resultado do 1.º inning,,,,,
