id_x,name_x,date,isLive_x,relativeDesktopUrl,openMarketCount,id_y,name_y,name,lx,odds,line,betTrend
3002409961,Chiefs - Saints,2024-10-08T00:15:00Z,False,chiefs-saints-m3002409961,156,3233042358,Vencedor,KC Chiefs,1,1.4,101,93
3002409961,Chiefs - Saints,2024-10-08T00:15:00Z,False,chiefs-saints-m3002409961,156,3233042358,Vencedor,NO Saints,2,2.75,301,7
3002414714,Seahawks - 49ers,2024-10-11T00:15:00Z,False,seahawks-49ers-m3002414714,134,3234626741,Vencedor,SEA Seahawks,1,2.3,101,0
3002414714,Seahawks - 49ers,2024-10-11T00:15:00Z,False,seahawks-49ers-m3002414714,134,3234626741,Vencedor,SF 49ers,2,1.55,301,100
3002580250,Winnipeg Blue Bombers - Toronto Argonauts,2024-10-12T00:30:00Z,False,winnipeg-blue-bombers-toronto-argonauts-m3002580250,67,3234835159,Vencedor,Winnipeg Blue Bombers,1,1.5,101,100
3002580250,Winnipeg Blue Bombers - Toronto Argonauts,2024-10-12T00:30:00Z,False,winnipeg-blue-bombers-toronto-argonauts-m3002580250,67,3234835159,Vencedor,Toronto Argonauts,2,2.4,301,0
3002580207,Calgary Stampeders - Edmonton Eskimos,2024-10-12T19:00:00Z,False,calgary-stampeders-edmonton-eskimos-m3002580207,66,3234824530,Vencedor,Calgary Stampeders,1,1.85,101,100
3002580207,Calgary Stampeders - Edmonton Eskimos,2024-10-12T19:00:00Z,False,calgary-stampeders-edmonton-eskimos-m3002580207,66,3234824530,Vencedor,Edmonton Eskimos,2,1.85,301,0
3002580252,Saskatchewan Roughriders - Lions,2024-10-12T23:00:00Z,False,saskatchewan-roughriders-lions-m3002580252,67,3234835094,Vencedor,Saskatchewan Roughriders,1,1.88,101,75
3002580252,Saskatchewan Roughriders - Lions,2024-10-12T23:00:00Z,False,saskatchewan-roughriders-lions-m3002580252,67,3234835094,Vencedor,BC Lions,2,1.82,301,25
3002377090,Bears - Jaguars,2024-10-13T13:30:00Z,False,bears-jaguars-m3002377090,134,3212750918,Vencedor,CHI Bears,1,1.72,101,81
3002377090,Bears - Jaguars,2024-10-13T13:30:00Z,False,bears-jaguars-m3002377090,134,3212750918,Vencedor,JAC Jaguars,2,2.0,301,19
