id_x,name_x,date,isLive_x,relativeDesktopUrl,openMarketCount,id_y,name_y,name,lx,odds,line,betTrend
3002400290,Dolphins - Titans,2024-09-30T23:30:00Z,False,dolphins-titans-m3002400290,138,3231557859,Vencedor,MIA Dolphins,1,1.65,101,86
3002400290,Dolphins - Titans,2024-09-30T23:30:00Z,False,dolphins-titans-m3002400290,138,3231557859,Vencedor,TEN Titans,2,2.1,301,14
3002400311,Lions - Seahawks,2024-10-01T00:15:00Z,False,lions-seahawks-m3002400311,160,3231556669,Vencedor,DET Lions,1,1.45,101,91
3002400311,Lions - Seahawks,2024-10-01T00:15:00Z,False,lions-seahawks-m3002400311,160,3231556669,Vencedor,SEA Seahawks,2,2.55,301,9
3002404590,Falcons - Buccaneers,2024-10-04T00:15:00Z,False,falcons-buccaneers-m3002404590,130,3233039117,Vencedor,ATL Falcons,1,1.65,101,79
3002404590,Falcons - Buccaneers,2024-10-04T00:15:00Z,False,falcons-buccaneers-m3002404590,130,3233039117,Vencedor,TB Buccaneers,2,2.1,301,21
3002569207,Hamilton Tiger-Cats - Winnipeg Blue Bombers,2024-10-04T23:00:00Z,False,hamilton-tiger-cats-winnipeg-blue-bombers-m3002569207,6,3233234804,Vencedor,Hamilton Tiger-Cats,1,2.65,101,23
3002569207,Hamilton Tiger-Cats - Winnipeg Blue Bombers,2024-10-04T23:00:00Z,False,hamilton-tiger-cats-winnipeg-blue-bombers-m3002569207,6,3233234804,Vencedor,Winnipeg Blue Bombers,2,1.42,301,77
3002569206,Lions - Calgary Stampeders,2024-10-05T02:00:00Z,False,lions-calgary-stampeders-m3002569206,6,3233234801,Vencedor,BC Lions,1,1.25,101,100
3002569206,Lions - Calgary Stampeders,2024-10-05T02:00:00Z,False,lions-calgary-stampeders-m3002569206,6,3233234801,Vencedor,Calgary Stampeders,2,3.6,301,0
3002377089,Vikings - Jets,2024-10-06T13:30:00Z,False,vikings-jets-m3002377089,130,3212750687,Vencedor,MIN Vikings,1,1.62,101,42
3002377089,Vikings - Jets,2024-10-06T13:30:00Z,False,vikings-jets-m3002377089,130,3212750687,Vencedor,NY Jets,2,2.15,301,58
3002408561,Jaguars - Colts,2024-10-06T17:00:00Z,False,jaguars-colts-m3002408561,130,3233039447,Vencedor,JAC Jaguars,1,1.62,101,0
3002408561,Jaguars - Colts,2024-10-06T17:00:00Z,False,jaguars-colts-m3002408561,130,3233039447,Vencedor,IND Colts,2,2.15,301,100
