gameid,date,home,away,competition,name,odds,is_cashoutable
3001953284,2023-08-24T09:30:00Z,Kiwoon Heroes,Doosan Bears,Coreia do Sul - KBO,Acima de 13.5,1.4,False
3001953284,2023-08-24T09:30:00Z,Kiwoon Heroes,Doosan Bears,Coreia do Sul - KBO,Abaixo de 13.5,2.95,False
3001953284,2023-08-24T09:30:00Z,Kiwoon Heroes,Doosan Bears,Coreia do Sul - KBO,Acima de 14.5,1.85,False
3001953284,2023-08-24T09:30:00Z,Kiwoon Heroes,Doosan Bears,Coreia do Sul - KBO,Abaixo de 14.5,1.95,False
3001953284,2023-08-24T09:30:00Z,Kiwoon Heroes,Doosan Bears,Coreia do Sul - KBO,Acima de 15.5,2.5,False
3001953284,2023-08-24T09:30:00Z,Kiwoon Heroes,Doosan Bears,Coreia do Sul - KBO,Abaixo de 15.5,1.5,False
3001953283,2023-08-24T09:30:00Z,KT Wiz,KIA Tigers,Coreia do Sul - KBO,Acima de 7.5,2.2,False
3001953283,2023-08-24T09:30:00Z,KT Wiz,KIA Tigers,Coreia do Sul - KBO,Abaixo de 7.5,1.65,False
3001953283,2023-08-24T09:30:00Z,KT Wiz,KIA Tigers,Coreia do Sul - KBO,Acima de 8.5,3.4,False
3001953283,2023-08-24T09:30:00Z,KT Wiz,KIA Tigers,Coreia do Sul - KBO,Abaixo de 8.5,1.3,False
3001953283,2023-08-24T09:30:00Z,KT Wiz,KIA Tigers,Coreia do Sul - KBO,Acima de 9.5,6.0,False
3001953283,2023-08-24T09:30:00Z,KT Wiz,KIA Tigers,Coreia do Sul - KBO,Abaixo de 9.5,1.12,False
3001898866,2023-08-24T17:05:00Z,NY Yankees,WAS Nationals,EUA - MLB,Acima de 6.5,1.35,False
3001898866,2023-08-24T17:05:00Z,NY Yankees,WAS Nationals,EUA - MLB,Abaixo de 6.5,3.2,False
3001898866,2023-08-24T17:05:00Z,NY Yankees,WAS Nationals,EUA - MLB,Acima de 7.5,1.58,False
3001898866,2023-08-24T17:05:00Z,NY Yankees,WAS Nationals,EUA - MLB,Abaixo de 7.5,2.35,False
3001898866,2023-08-24T17:05:00Z,NY Yankees,WAS Nationals,EUA - MLB,Acima de 8.5,1.78,False
3001898866,2023-08-24T17:05:00Z,NY Yankees,WAS Nationals,EUA - MLB,Abaixo de 8.5,2.0,False
3001898866,2023-08-24T17:05:00Z,NY Yankees,WAS Nationals,EUA - MLB,Acima de 9.5,2.2,False
