gameid,date,home,away,competition,name,odds,is_cashoutable
3001818747,2023-06-18T17:35:00Z,ATL Braves,COL Rockies,EUA - MLB,Acima de 11.5,1.55,False
3001818747,2023-06-18T17:35:00Z,ATL Braves,COL Rockies,EUA - MLB,Abaixo de 11.5,2.45,False
3001818747,2023-06-18T17:35:00Z,ATL Braves,COL Rockies,EUA - MLB,Acima de 12.5,1.75,False
3001818747,2023-06-18T17:35:00Z,ATL Braves,COL Rockies,EUA - MLB,Abaixo de 12.5,2.05,False
3001818747,2023-06-18T17:35:00Z,ATL Braves,COL Rockies,EUA - MLB,Acima de 13.5,2.2,False
3001818747,2023-06-18T17:35:00Z,ATL Braves,COL Rockies,EUA - MLB,Abaixo de 13.5,1.65,False
3001818753,2023-06-18T17:35:00Z,WAS Nationals,MIA Marlins,EUA - MLB,Acima de 7.5,1.65,False
3001818753,2023-06-18T17:35:00Z,WAS Nationals,MIA Marlins,EUA - MLB,Abaixo de 7.5,2.2,False
3001818753,2023-06-18T17:35:00Z,WAS Nationals,MIA Marlins,EUA - MLB,Acima de 8.5,1.95,False
3001818753,2023-06-18T17:35:00Z,WAS Nationals,MIA Marlins,EUA - MLB,Abaixo de 8.5,1.8,False
3001818753,2023-06-18T17:35:00Z,WAS Nationals,MIA Marlins,EUA - MLB,Acima de 9.5,2.5,False
3001818753,2023-06-18T17:35:00Z,WAS Nationals,MIA Marlins,EUA - MLB,Abaixo de 9.5,1.5,False
3001818786,2023-06-18T17:05:00Z,CHI Cubs,BAL Orioles,EUA - MLB,Acima de 8.5,1.52,False
3001818786,2023-06-18T17:05:00Z,CHI Cubs,BAL Orioles,EUA - MLB,Abaixo de 8.5,2.5,False
3001818786,2023-06-18T17:05:00Z,CHI Cubs,BAL Orioles,EUA - MLB,Acima de 9.5,2.0,False
3001818786,2023-06-18T17:05:00Z,CHI Cubs,BAL Orioles,EUA - MLB,Abaixo de 9.5,1.8,False
3001818786,2023-06-18T17:05:00Z,CHI Cubs,BAL Orioles,EUA - MLB,Acima de 10.5,2.45,False
3001818786,2023-06-18T17:05:00Z,CHI Cubs,BAL Orioles,EUA - MLB,Abaixo de 10.5,1.52,False
3001818722,2023-06-18T18:10:00Z,HOU Astros,CIN Reds,EUA - MLB,Acima de 7.5,1.6,False
3001818722,2023-06-18T18:10:00Z,HOU Astros,CIN Reds,EUA - MLB,Abaixo de 7.5,2.25,False
3001818722,2023-06-18T18:10:00Z,HOU Astros,CIN Reds,EUA - MLB,Acima de 8.5,1.85,False
3001818722,2023-06-18T18:10:00Z,HOU Astros,CIN Reds,EUA - MLB,Abaixo de 8.5,1.9,False
3001818722,2023-06-18T18:10:00Z,HOU Astros,CIN Reds,EUA - MLB,Acima de 9.5,2.3,False
3001818722,2023-06-18T18:10:00Z,HOU Astros,CIN Reds,EUA - MLB,Abaixo de 9.5,1.6,False
3001818757,2023-06-18T17:40:00Z,NY Mets,SL Cardinals,EUA - MLB,Acima de 12.5,1.52,False
3001818757,2023-06-18T17:40:00Z,NY Mets,SL Cardinals,EUA - MLB,Abaixo de 12.5,2.5,False
3001818757,2023-06-18T17:40:00Z,NY Mets,SL Cardinals,EUA - MLB,Acima de 13.5,1.85,False
3001818757,2023-06-18T17:40:00Z,NY Mets,SL Cardinals,EUA - MLB,Abaixo de 13.5,1.95,False
3001818757,2023-06-18T17:40:00Z,NY Mets,SL Cardinals,EUA - MLB,Acima de 14.5,2.15,False
3001818757,2023-06-18T17:40:00Z,NY Mets,SL Cardinals,EUA - MLB,Abaixo de 14.5,1.65,False
3001818703,2023-06-18T18:10:00Z,MIL Brewers,PIT Pirates,EUA - MLB,Acima de 7.5,1.7,False
3001818703,2023-06-18T18:10:00Z,MIL Brewers,PIT Pirates,EUA - MLB,Abaixo de 7.5,2.15,False
3001818703,2023-06-18T18:10:00Z,MIL Brewers,PIT Pirates,EUA - MLB,Acima de 8.5,1.95,False
3001818703,2023-06-18T18:10:00Z,MIL Brewers,PIT Pirates,EUA - MLB,Abaixo de 8.5,1.85,False
3001818703,2023-06-18T18:10:00Z,MIL Brewers,PIT Pirates,EUA - MLB,Acima de 9.5,2.45,False
3001818703,2023-06-18T18:10:00Z,MIL Brewers,PIT Pirates,EUA - MLB,Abaixo de 9.5,1.55,False
3001818761,2023-06-18T18:10:00Z,KC Royals,LA Angels,EUA - MLB,Acima de 7.5,1.55,False
3001818761,2023-06-18T18:10:00Z,KC Royals,LA Angels,EUA - MLB,Abaixo de 7.5,2.4,False
3001818761,2023-06-18T18:10:00Z,KC Royals,LA Angels,EUA - MLB,Acima de 8.5,1.75,False
3001818761,2023-06-18T18:10:00Z,KC Royals,LA Angels,EUA - MLB,Abaixo de 8.5,2.0,False
3001818761,2023-06-18T18:10:00Z,KC Royals,LA Angels,EUA - MLB,Acima de 9.5,2.15,False
3001818761,2023-06-18T18:10:00Z,KC Royals,LA Angels,EUA - MLB,Abaixo de 9.5,1.65,False
3001818758,2023-06-18T18:10:00Z,MIN Twins,DET Tigers,EUA - MLB,Acima de 6.5,1.57,False
3001818758,2023-06-18T18:10:00Z,MIN Twins,DET Tigers,EUA - MLB,Abaixo de 6.5,2.35,False
3001818758,2023-06-18T18:10:00Z,MIN Twins,DET Tigers,EUA - MLB,Acima de 7.5,1.95,False
3001818758,2023-06-18T18:10:00Z,MIN Twins,DET Tigers,EUA - MLB,Abaixo de 7.5,1.8,False
3001818758,2023-06-18T18:10:00Z,MIN Twins,DET Tigers,EUA - MLB,Acima de 8.5,2.3,False
3001818758,2023-06-18T18:10:00Z,MIN Twins,DET Tigers,EUA - MLB,Abaixo de 8.5,1.6,False
3001892988,2023-06-18T17:35:00Z,BOS Red Sox,NY Yankees,EUA - MLB,Acima de 8.5,1.65,False
3001892988,2023-06-18T17:35:00Z,BOS Red Sox,NY Yankees,EUA - MLB,Abaixo de 8.5,2.2,False
3001892988,2023-06-18T17:35:00Z,BOS Red Sox,NY Yankees,EUA - MLB,Acima de 9.5,2.05,False
3001892988,2023-06-18T17:35:00Z,BOS Red Sox,NY Yankees,EUA - MLB,Abaixo de 9.5,1.75,False
