id_x,name_x,date,isLive_x,relativeDesktopUrl,openMarketCount,id_y,name_y,name,lx,odds,line,betTrend
3002016883,Doosan Bears - Kiwoon Heroes,2023-10-02T05:00:00Z,False,doosan-bears-kiwoon-heroes-m3002016883,14,3159341557,Vencedor do jogo,Doosan Bears,1,1.27,101,100
3002016883,Doosan Bears - Kiwoon Heroes,2023-10-02T05:00:00Z,False,doosan-bears-kiwoon-heroes-m3002016883,14,3159341557,Vencedor do jogo,Kiwoon Heroes,2,3.5,301,0
3002016885,Hanwha Eagles - NC Dinos,2023-10-02T05:00:00Z,False,hanwha-eagles-nc-dinos-m3002016885,14,3159341937,Vencedor do jogo,Hanwha Eagles,1,2.15,101,10
3002016885,Hanwha Eagles - NC Dinos,2023-10-02T05:00:00Z,False,hanwha-eagles-nc-dinos-m3002016885,14,3159341937,Vencedor do jogo,NC Dinos,2,1.65,301,90
3002051391,KT Wiz - LG Twins,2023-10-02T05:00:00Z,False,kt-wiz-lg-twins-m3002051391,14,3164398461,Vencedor do jogo,KT Wiz,1,1.82,101,80
3002051391,KT Wiz - LG Twins,2023-10-02T05:00:00Z,False,kt-wiz-lg-twins-m3002051391,14,3164398461,Vencedor do jogo,LG Twins,2,1.9,301,20
3002051341,Rays - Rangers,2023-10-03T19:10:00Z,False,rays-rangers-m3002051341,1,3164389596,Vencedor do jogo,TB Rays,1,1.68,101,100
3002051341,Rays - Rangers,2023-10-03T19:10:00Z,False,rays-rangers-m3002051341,1,3164389596,Vencedor do jogo,TEX Rangers,2,2.15,301,0
3002051342,Twins - Blue Jays,2023-10-03T20:40:00Z,False,twins-blue-jays-m3002051342,1,3164389627,Vencedor do jogo,MIN Twins,1,1.85,101,100
3002051342,Twins - Blue Jays,2023-10-03T20:40:00Z,False,twins-blue-jays-m3002051342,1,3164389627,Vencedor do jogo,TOR Blue Jays,2,1.95,301,0
3002051343,Phillies - Marlins,2023-10-04T00:10:00Z,False,phillies-marlins-m3002051343,1,3164389658,Vencedor do jogo,PHI Phillies,1,1.58,101,100
3002051343,Phillies - Marlins,2023-10-04T00:10:00Z,False,phillies-marlins-m3002051343,1,3164389658,Vencedor do jogo,MIA Marlins,2,2.35,301,0
