id_x,name_x,date,isLive_x,relativeDesktopUrl,openMarketCount,id_y,name_y,name,lx,odds,line,betTrend
3001818398,Phillies - Padres,2023-07-14T22:05:00Z,False,phi-phillies-sd-padres-m3001818398,16,3136695362,Vencedor do jogo,Phillies,1,1.95,101,50
3001818398,Phillies - Padres,2023-07-14T22:05:00Z,False,phi-phillies-sd-padres-m3001818398,16,3136695362,Vencedor do jogo,Padres,2,1.85,301,50
3001818380,Orioles - Marlins,2023-07-14T23:05:00Z,False,bal-orioles-mia-marlins-m3001818380,16,3136694619,Vencedor do jogo,Orioles,1,1.8,101,67
3001818380,Orioles - Marlins,2023-07-14T23:05:00Z,False,bal-orioles-mia-marlins-m3001818380,16,3136694619,Vencedor do jogo,Marlins,2,1.95,301,33
3001818401,Pirates - Giants,2023-07-14T23:05:00Z,False,pit-pirates-sf-giants-m3001818401,16,3136695317,Vencedor do jogo,Pirates,1,2.05,101,0
3001818401,Pirates - Giants,2023-07-14T23:05:00Z,False,pit-pirates-sf-giants-m3001818401,16,3136695317,Vencedor do jogo,Giants,2,1.75,301,100
3001818413,Mets - Dodgers,2023-07-14T23:10:00Z,False,ny-mets-la-dodgers-m3001818413,16,3136695756,Vencedor do jogo,Mets,1,2.0,101,0
3001818413,Mets - Dodgers,2023-07-14T23:10:00Z,False,ny-mets-la-dodgers-m3001818413,16,3136695756,Vencedor do jogo,Dodgers,2,1.78,301,100
3001818394,Reds - Brewers,2023-07-14T23:10:00Z,False,cin-reds-mil-brewers-m3001818394,16,3136695088,Vencedor do jogo,Reds,1,1.95,101,50
3001818394,Reds - Brewers,2023-07-14T23:10:00Z,False,cin-reds-mil-brewers-m3001818394,16,3136695088,Vencedor do jogo,Brewers,2,1.8,301,50
3001818397,Braves - White Sox,2023-07-14T23:20:00Z,False,atl-braves-chi-white-sox-m3001818397,16,3136699229,Vencedor do jogo,Braves,1,1.38,101,100
3001818397,Braves - White Sox,2023-07-14T23:20:00Z,False,atl-braves-chi-white-sox-m3001818397,16,3136699229,Vencedor do jogo,White Sox,2,2.95,301,0
3001818421,Cubs - Red Sox,2023-07-15T00:05:00Z,False,chi-cubs-bos-red-sox-m3001818421,16,3136696983,Vencedor do jogo,Cubs,1,1.95,101,33
3001818421,Cubs - Red Sox,2023-07-15T00:05:00Z,False,chi-cubs-bos-red-sox-m3001818421,16,3136696983,Vencedor do jogo,Red Sox,2,1.8,301,67
3001818399,Rockies - Yankees,2023-07-15T00:40:00Z,False,col-rockies-ny-yankees-m3001818399,16,3136695692,Vencedor do jogo,Rockies,1,2.75,101,0
3001818399,Rockies - Yankees,2023-07-15T00:40:00Z,False,col-rockies-ny-yankees-m3001818399,16,3136695692,Vencedor do jogo,Yankees,2,1.45,301,100
3001818407,Angels - Astros,2023-07-15T01:40:00Z,False,la-angels-hou-astros-m3001818407,16,3136695630,Vencedor do jogo,Angels,1,1.6,101,57
3001818407,Angels - Astros,2023-07-15T01:40:00Z,False,la-angels-hou-astros-m3001818407,16,3136695630,Vencedor do jogo,Astros,2,2.3,301,43
