gameid,date,home,away,competition,name,odds,is_cashoutable
3001818402,2023-07-16T01:40:00Z,SEA Mariners,DET Tigers,EUA - MLB,Acima de 7.5,1.4,False
3001818402,2023-07-16T01:40:00Z,SEA Mariners,DET Tigers,EUA - MLB,Abaixo de 7.5,2.95,False
3001818402,2023-07-16T01:40:00Z,SEA Mariners,DET Tigers,EUA - MLB,Acima de 8.5,1.85,False
3001818402,2023-07-16T01:40:00Z,SEA Mariners,DET Tigers,EUA - MLB,Abaixo de 8.5,1.95,False
3001818402,2023-07-16T01:40:00Z,SEA Mariners,DET Tigers,EUA - MLB,Acima de 9.5,2.55,False
3001818402,2023-07-16T01:40:00Z,SEA Mariners,DET Tigers,EUA - MLB,Abaixo de 9.5,1.5,False
3001818412,2023-07-16T01:05:00Z,LA Angels,HOU Astros,EUA - MLB,Acima de 12.5,1.3,False
3001818412,2023-07-16T01:05:00Z,LA Angels,HOU Astros,EUA - MLB,Abaixo de 12.5,3.5,False
3001818412,2023-07-16T01:05:00Z,LA Angels,HOU Astros,EUA - MLB,Acima de 13.5,1.8,False
3001818412,2023-07-16T01:05:00Z,LA Angels,HOU Astros,EUA - MLB,Abaixo de 13.5,2.0,False
3001818412,2023-07-16T01:05:00Z,LA Angels,HOU Astros,EUA - MLB,Acima de 14.5,2.65,False
3001818412,2023-07-16T01:05:00Z,LA Angels,HOU Astros,EUA - MLB,Abaixo de 14.5,1.47,False
3001818415,2023-07-15T23:15:00Z,SL Cardinals,WAS Nationals,EUA - MLB,Cardinals -4.5,4.95,False
3001818415,2023-07-15T23:15:00Z,SL Cardinals,WAS Nationals,EUA - MLB,Cardinals -3.5,1.9,False
3001818415,2023-07-15T23:15:00Z,SL Cardinals,WAS Nationals,EUA - MLB,Cardinals -2.5,1.27,False
3001818415,2023-07-15T23:15:00Z,SL Cardinals,WAS Nationals,EUA - MLB,Nationals +4.5,1.16,False
3001818415,2023-07-15T23:15:00Z,SL Cardinals,WAS Nationals,EUA - MLB,Nationals +3.5,1.85,False
3001818415,2023-07-15T23:15:00Z,SL Cardinals,WAS Nationals,EUA - MLB,Nationals +2.5,3.6,False
3001887872,2023-07-16T04:00:00Z,Fukuoka SoftBank Hawks,Orix Buffaloes,Japão - NPB,Acima de 5.5,1.52,False
3001887872,2023-07-16T04:00:00Z,Fukuoka SoftBank Hawks,Orix Buffaloes,Japão - NPB,Abaixo de 5.5,2.4,False
3001887872,2023-07-16T04:00:00Z,Fukuoka SoftBank Hawks,Orix Buffaloes,Japão - NPB,Acima de 6.5,1.78,False
3001887872,2023-07-16T04:00:00Z,Fukuoka SoftBank Hawks,Orix Buffaloes,Japão - NPB,Abaixo de 6.5,2.0,False
3001887872,2023-07-16T04:00:00Z,Fukuoka SoftBank Hawks,Orix Buffaloes,Japão - NPB,Acima de 7.5,2.25,False
3001887872,2023-07-16T04:00:00Z,Fukuoka SoftBank Hawks,Orix Buffaloes,Japão - NPB,Abaixo de 7.5,1.6,False
3001888151,2023-07-16T08:00:00Z,Yokohama BayStars,Hiroshima Toyo Carp,Japão - NPB,Acima de 5.5,1.4,False
3001888151,2023-07-16T08:00:00Z,Yokohama BayStars,Hiroshima Toyo Carp,Japão - NPB,Abaixo de 5.5,2.85,False
3001888151,2023-07-16T08:00:00Z,Yokohama BayStars,Hiroshima Toyo Carp,Japão - NPB,Acima de 6.5,1.58,False
3001888151,2023-07-16T08:00:00Z,Yokohama BayStars,Hiroshima Toyo Carp,Japão - NPB,Abaixo de 6.5,2.3,False
3001888151,2023-07-16T08:00:00Z,Yokohama BayStars,Hiroshima Toyo Carp,Japão - NPB,Acima de 7.5,1.95,False
3001888151,2023-07-16T08:00:00Z,Yokohama BayStars,Hiroshima Toyo Carp,Japão - NPB,Abaixo de 7.5,1.82,False
3001888151,2023-07-16T08:00:00Z,Yokohama BayStars,Hiroshima Toyo Carp,Japão - NPB,Acima de 8.5,2.3,False
3001888151,2023-07-16T08:00:00Z,Yokohama BayStars,Hiroshima Toyo Carp,Japão - NPB,Abaixo de 8.5,1.58,False
3001888151,2023-07-16T08:00:00Z,Yokohama BayStars,Hiroshima Toyo Carp,Japão - NPB,Acima de 9.5,2.9,False
3001888151,2023-07-16T08:00:00Z,Yokohama BayStars,Hiroshima Toyo Carp,Japão - NPB,Abaixo de 9.5,1.38,False
3001888288,2023-07-16T09:00:00Z,Tokyo Yakult Swallows,Yomiuri Giants,Japão - NPB,Acima de 5.5,1.38,False
3001888288,2023-07-16T09:00:00Z,Tokyo Yakult Swallows,Yomiuri Giants,Japão - NPB,Abaixo de 5.5,2.95,False
3001888288,2023-07-16T09:00:00Z,Tokyo Yakult Swallows,Yomiuri Giants,Japão - NPB,Acima de 6.5,1.55,False
3001888288,2023-07-16T09:00:00Z,Tokyo Yakult Swallows,Yomiuri Giants,Japão - NPB,Abaixo de 6.5,2.35,False
3001888288,2023-07-16T09:00:00Z,Tokyo Yakult Swallows,Yomiuri Giants,Japão - NPB,Acima de 7.5,1.9,False
3001888288,2023-07-16T09:00:00Z,Tokyo Yakult Swallows,Yomiuri Giants,Japão - NPB,Abaixo de 7.5,1.85,False
3001888288,2023-07-16T09:00:00Z,Tokyo Yakult Swallows,Yomiuri Giants,Japão - NPB,Acima de 8.5,2.25,False
3001888288,2023-07-16T09:00:00Z,Tokyo Yakult Swallows,Yomiuri Giants,Japão - NPB,Abaixo de 8.5,1.6,False
3001888288,2023-07-16T09:00:00Z,Tokyo Yakult Swallows,Yomiuri Giants,Japão - NPB,Acima de 9.5,2.85,False
3001888288,2023-07-16T09:00:00Z,Tokyo Yakult Swallows,Yomiuri Giants,Japão - NPB,Abaixo de 9.5,1.4,False
3001888289,2023-07-16T09:00:00Z,Chiba Lotte Marines,Tohoku Rakuten Golden Eagles,Japão - NPB,Acima de 5.5,1.35,False
3001888289,2023-07-16T09:00:00Z,Chiba Lotte Marines,Tohoku Rakuten Golden Eagles,Japão - NPB,Abaixo de 5.5,3.0,False
