gameid,date,home,away,competition,name,odds,is_cashoutable
3002051422,2023-10-02T08:00:00Z,Lotte Giants,Samsung Lions,Coreia do Sul - KBO,Acima de 14.5,1.52,False
3002051422,2023-10-02T08:00:00Z,Lotte Giants,Samsung Lions,Coreia do Sul - KBO,Abaixo de 14.5,2.5,False
3002051422,2023-10-02T08:00:00Z,Lotte Giants,Samsung Lions,Coreia do Sul - KBO,Acima de 15.5,2.3,False
3002051422,2023-10-02T08:00:00Z,Lotte Giants,Samsung Lions,Coreia do Sul - KBO,Abaixo de 15.5,1.6,False
3002051422,2023-10-02T08:00:00Z,Lotte Giants,Samsung Lions,Coreia do Sul - KBO,Acima de 16.5,2.9,False
3002051422,2023-10-02T08:00:00Z,Lotte Giants,Samsung Lions,Coreia do Sul - KBO,Abaixo de 16.5,1.4,False
3002051341,2023-10-03T19:10:00Z,TB Rays,TEX Rangers,EUA - MLB,Acima de 6.5,1.45,False
3002051341,2023-10-03T19:10:00Z,TB Rays,TEX Rangers,EUA - MLB,Abaixo de 6.5,2.7,False
3002051341,2023-10-03T19:10:00Z,TB Rays,TEX Rangers,EUA - MLB,Acima de 7.5,1.75,False
3002051341,2023-10-03T19:10:00Z,TB Rays,TEX Rangers,EUA - MLB,Abaixo de 7.5,2.05,False
3002051341,2023-10-03T19:10:00Z,TB Rays,TEX Rangers,EUA - MLB,Acima de 8.5,2.05,False
3002051341,2023-10-03T19:10:00Z,TB Rays,TEX Rangers,EUA - MLB,Abaixo de 8.5,1.75,False
3002051341,2023-10-03T19:10:00Z,TB Rays,TEX Rangers,EUA - MLB,Acima de 9.5,2.6,False
3002051341,2023-10-03T19:10:00Z,TB Rays,TEX Rangers,EUA - MLB,Abaixo de 9.5,1.48,False
3002051341,2023-10-03T19:10:00Z,TB Rays,TEX Rangers,EUA - MLB,Acima de 10.5,3.1,False
3002051341,2023-10-03T19:10:00Z,TB Rays,TEX Rangers,EUA - MLB,Abaixo de 10.5,1.35,False
3002051342,2023-10-03T20:40:00Z,MIN Twins,TOR Blue Jays,EUA - MLB,Acima de 5.5,1.35,False
3002051342,2023-10-03T20:40:00Z,MIN Twins,TOR Blue Jays,EUA - MLB,Abaixo de 5.5,3.15,False
3002051342,2023-10-03T20:40:00Z,MIN Twins,TOR Blue Jays,EUA - MLB,Acima de 6.5,1.52,False
3002051342,2023-10-03T20:40:00Z,MIN Twins,TOR Blue Jays,EUA - MLB,Abaixo de 6.5,2.5,False
