gameid,date,home,away,competition,name,odds,is_cashoutable
3001818267,2023-07-30T20:10:00Z,LA Dodgers,CIN Reds,EUA - MLB,Acima de 10.5,1.6,False
3001818267,2023-07-30T20:10:00Z,LA Dodgers,CIN Reds,EUA - MLB,Abaixo de 10.5,2.35,False
3001818267,2023-07-30T20:10:00Z,LA Dodgers,CIN Reds,EUA - MLB,Acima de 11.5,1.9,False
3001818267,2023-07-30T20:10:00Z,LA Dodgers,CIN Reds,EUA - MLB,Abaixo de 11.5,1.9,False
3001818267,2023-07-30T20:10:00Z,LA Dodgers,CIN Reds,EUA - MLB,Acima de 12.5,2.15,False
3001818267,2023-07-30T20:10:00Z,LA Dodgers,CIN Reds,EUA - MLB,Abaixo de 12.5,1.65,False
3001818202,2023-07-30T20:10:00Z,SD Padres,TEX Rangers,EUA - MLB,Acima de 7.5,1.65,False
3001818202,2023-07-30T20:10:00Z,SD Padres,TEX Rangers,EUA - MLB,Abaixo de 7.5,2.2,False
3001818202,2023-07-30T20:10:00Z,SD Padres,TEX Rangers,EUA - MLB,Acima de 8.5,1.9,False
3001818202,2023-07-30T20:10:00Z,SD Padres,TEX Rangers,EUA - MLB,Abaixo de 8.5,1.85,False
3001818202,2023-07-30T20:10:00Z,SD Padres,TEX Rangers,EUA - MLB,Acima de 9.5,2.4,False
3001818202,2023-07-30T20:10:00Z,SD Padres,TEX Rangers,EUA - MLB,Abaixo de 9.5,1.57,False
3001818258,2023-07-30T18:10:00Z,HOU Astros,TB Rays,EUA - MLB,Acima de 11.5,1.47,False
3001818258,2023-07-30T18:10:00Z,HOU Astros,TB Rays,EUA - MLB,Abaixo de 11.5,2.65,False
3001818258,2023-07-30T18:10:00Z,HOU Astros,TB Rays,EUA - MLB,Acima de 12.5,2.0,False
3001818258,2023-07-30T18:10:00Z,HOU Astros,TB Rays,EUA - MLB,Abaixo de 12.5,1.8,False
3001818258,2023-07-30T18:10:00Z,HOU Astros,TB Rays,EUA - MLB,Acima de 13.5,2.85,False
3001818258,2023-07-30T18:10:00Z,HOU Astros,TB Rays,EUA - MLB,Abaixo de 13.5,1.42,False
3001818219,2023-07-30T18:15:00Z,SL Cardinals,CHI Cubs,EUA - MLB,Acima de 3.5,3.45,False
3001818219,2023-07-30T18:15:00Z,SL Cardinals,CHI Cubs,EUA - MLB,Abaixo de 3.5,1.3,False
3001818219,2023-07-30T18:15:00Z,SL Cardinals,CHI Cubs,EUA - MLB,Acima de 4.5,6.5,False
3001818219,2023-07-30T18:15:00Z,SL Cardinals,CHI Cubs,EUA - MLB,Abaixo de 4.5,1.1,False
3001818219,2023-07-30T18:15:00Z,SL Cardinals,CHI Cubs,EUA - MLB,Acima de 6.5,11.0,False
