gameid,date,home,away,competition,name,odds,is_cashoutable
3002006691,2023-09-23T08:00:00Z,LG Twins,Hanwha Eagles,Coreia do Sul - KBO,Acima de 6.5,1.45,False
3002006691,2023-09-23T08:00:00Z,LG Twins,Hanwha Eagles,Coreia do Sul - KBO,Abaixo de 6.5,2.7,False
3002006691,2023-09-23T08:00:00Z,LG Twins,Hanwha Eagles,Coreia do Sul - KBO,Acima de 7.5,1.9,False
3002006691,2023-09-23T08:00:00Z,LG Twins,Hanwha Eagles,Coreia do Sul - KBO,Abaixo de 7.5,1.9,False
3002006691,2023-09-23T08:00:00Z,LG Twins,Hanwha Eagles,Coreia do Sul - KBO,Acima de 8.5,2.4,False
3002006691,2023-09-23T08:00:00Z,LG Twins,Hanwha Eagles,Coreia do Sul - KBO,Abaixo de 8.5,1.55,False
3002006693,2023-09-23T08:00:00Z,NC Dinos,Doosan Bears,Coreia do Sul - KBO,Acima de 4.5,1.6,False
3002006693,2023-09-23T08:00:00Z,NC Dinos,Doosan Bears,Coreia do Sul - KBO,Abaixo de 4.5,2.3,False
3002006693,2023-09-23T08:00:00Z,NC Dinos,Doosan Bears,Coreia do Sul - KBO,Acima de 5.5,2.05,False
3002006693,2023-09-23T08:00:00Z,NC Dinos,Doosan Bears,Coreia do Sul - KBO,Abaixo de 5.5,1.75,False
3002006693,2023-09-23T08:00:00Z,NC Dinos,Doosan Bears,Coreia do Sul - KBO,Acima de 6.5,2.5,False
3002006693,2023-09-23T08:00:00Z,NC Dinos,Doosan Bears,Coreia do Sul - KBO,Abaixo de 6.5,1.52,False
3002006694,2023-09-23T08:00:00Z,KIA Tigers,KT Wiz,Coreia do Sul - KBO,Acima de 6.5,1.7,False
3002006694,2023-09-23T08:00:00Z,KIA Tigers,KT Wiz,Coreia do Sul - KBO,Abaixo de 6.5,2.15,False
3002006694,2023-09-23T08:00:00Z,KIA Tigers,KT Wiz,Coreia do Sul - KBO,Acima de 7.5,2.2,False
3002006694,2023-09-23T08:00:00Z,KIA Tigers,KT Wiz,Coreia do Sul - KBO,Abaixo de 7.5,1.65,False
3002006694,2023-09-23T08:00:00Z,KIA Tigers,KT Wiz,Coreia do Sul - KBO,Acima de 8.5,2.75,False
3002006694,2023-09-23T08:00:00Z,KIA Tigers,KT Wiz,Coreia do Sul - KBO,Abaixo de 8.5,1.45,False
3002006692,2023-09-23T08:00:00Z,SSG Landers,Lotte Giants,Coreia do Sul - KBO,Acima de 5.5,1.65,False
3002006692,2023-09-23T08:00:00Z,SSG Landers,Lotte Giants,Coreia do Sul - KBO,Abaixo de 5.5,2.2,False
3002006692,2023-09-23T08:00:00Z,SSG Landers,Lotte Giants,Coreia do Sul - KBO,Acima de 6.5,2.0,False
3002006692,2023-09-23T08:00:00Z,SSG Landers,Lotte Giants,Coreia do Sul - KBO,Abaixo de 6.5,1.8,False
3002006692,2023-09-23T08:00:00Z,SSG Landers,Lotte Giants,Coreia do Sul - KBO,Acima de 7.5,2.75,False
3002006692,2023-09-23T08:00:00Z,SSG Landers,Lotte Giants,Coreia do Sul - KBO,Abaixo de 7.5,1.45,False
3001995756,2023-09-23T09:00:00Z,Tokyo Yakult Swallows,Hanshin Tigers,Japão - NPB,Acima de 8.5,1.65,False
3001995756,2023-09-23T09:00:00Z,Tokyo Yakult Swallows,Hanshin Tigers,Japão - NPB,Abaixo de 8.5,2.2,False
3001995756,2023-09-23T09:00:00Z,Tokyo Yakult Swallows,Hanshin Tigers,Japão - NPB,Acima de 9.5,2.0,False
3001995756,2023-09-23T09:00:00Z,Tokyo Yakult Swallows,Hanshin Tigers,Japão - NPB,Abaixo de 9.5,1.8,False
3001995756,2023-09-23T09:00:00Z,Tokyo Yakult Swallows,Hanshin Tigers,Japão - NPB,Acima de 10.5,2.4,False
3001995756,2023-09-23T09:00:00Z,Tokyo Yakult Swallows,Hanshin Tigers,Japão - NPB,Abaixo de 10.5,1.57,False
3001996317,2023-09-23T17:05:00Z,NY Yankees,ARI Diamondbacks,EUA - MLB,NY Yankees -4.5,5.75,False
3001996317,2023-09-23T17:05:00Z,NY Yankees,ARI Diamondbacks,EUA - MLB,NY Yankees -3.5,4.3,False
3001996317,2023-09-23T17:05:00Z,NY Yankees,ARI Diamondbacks,EUA - MLB,NY Yankees -2.5,3.3,False
3001996317,2023-09-23T17:05:00Z,NY Yankees,ARI Diamondbacks,EUA - MLB,NY Yankees -1.5,2.5,False
3001996317,2023-09-23T17:05:00Z,NY Yankees,ARI Diamondbacks,EUA - MLB,NY Yankees +1.5,1.45,False
3001996317,2023-09-23T17:05:00Z,NY Yankees,ARI Diamondbacks,EUA - MLB,ARI Diamondbacks +4.5,1.13,False
3001996317,2023-09-23T17:05:00Z,NY Yankees,ARI Diamondbacks,EUA - MLB,ARI Diamondbacks +3.5,1.2,False
3001996317,2023-09-23T17:05:00Z,NY Yankees,ARI Diamondbacks,EUA - MLB,ARI Diamondbacks +2.5,1.32,False
3001996317,2023-09-23T17:05:00Z,NY Yankees,ARI Diamondbacks,EUA - MLB,ARI Diamondbacks +1.5,1.5,False
3001996317,2023-09-23T17:05:00Z,NY Yankees,ARI Diamondbacks,EUA - MLB,ARI Diamondbacks -1.5,2.65,False
3001996316,2023-09-23T18:10:00Z,MIN Twins,LA Angels,EUA - MLB,Acima de 5.5,1.35,False
3001996316,2023-09-23T18:10:00Z,MIN Twins,LA Angels,EUA - MLB,Abaixo de 5.5,3.1,False
3001996316,2023-09-23T18:10:00Z,MIN Twins,LA Angels,EUA - MLB,Acima de 6.5,1.52,False
3001996316,2023-09-23T18:10:00Z,MIN Twins,LA Angels,EUA - MLB,Abaixo de 6.5,2.5,False
3001996316,2023-09-23T18:10:00Z,MIN Twins,LA Angels,EUA - MLB,Acima de 7.5,1.85,False
3001996316,2023-09-23T18:10:00Z,MIN Twins,LA Angels,EUA - MLB,Abaixo de 7.5,1.9,False
3001996316,2023-09-23T18:10:00Z,MIN Twins,LA Angels,EUA - MLB,Acima de 8.5,2.2,False
3001996316,2023-09-23T18:10:00Z,MIN Twins,LA Angels,EUA - MLB,Abaixo de 8.5,1.65,False
3001996316,2023-09-23T18:10:00Z,MIN Twins,LA Angels,EUA - MLB,Acima de 9.5,2.8,False
3001996316,2023-09-23T18:10:00Z,MIN Twins,LA Angels,EUA - MLB,Abaixo de 9.5,1.42,False
3002015312,2023-09-23T18:20:00Z,CHI Cubs,COL Rockies,EUA - MLB,Acima de 6.5,1.4,False
3002015312,2023-09-23T18:20:00Z,CHI Cubs,COL Rockies,EUA - MLB,Abaixo de 6.5,2.9,False
3002015312,2023-09-23T18:20:00Z,CHI Cubs,COL Rockies,EUA - MLB,Acima de 7.5,1.65,False
3002015312,2023-09-23T18:20:00Z,CHI Cubs,COL Rockies,EUA - MLB,Abaixo de 7.5,2.2,False
3002015312,2023-09-23T18:20:00Z,CHI Cubs,COL Rockies,EUA - MLB,Acima de 8.5,1.88,False
3002015312,2023-09-23T18:20:00Z,CHI Cubs,COL Rockies,EUA - MLB,Abaixo de 8.5,1.88,False
3002015312,2023-09-23T18:20:00Z,CHI Cubs,COL Rockies,EUA - MLB,Acima de 9.5,2.35,False
3002015312,2023-09-23T18:20:00Z,CHI Cubs,COL Rockies,EUA - MLB,Abaixo de 9.5,1.58,False
3002015312,2023-09-23T18:20:00Z,CHI Cubs,COL Rockies,EUA - MLB,Acima de 10.5,2.8,False
3002015312,2023-09-23T18:20:00Z,CHI Cubs,COL Rockies,EUA - MLB,Abaixo de 10.5,1.42,False
3001996487,2023-09-23T20:05:00Z,PHI Phillies,NY Mets,EUA - MLB,Acima de 5.5,1.35,False
3001996487,2023-09-23T20:05:00Z,PHI Phillies,NY Mets,EUA - MLB,Abaixo de 5.5,3.05,False
3001996487,2023-09-23T20:05:00Z,PHI Phillies,NY Mets,EUA - MLB,Acima de 6.5,1.52,False
3001996487,2023-09-23T20:05:00Z,PHI Phillies,NY Mets,EUA - MLB,Abaixo de 6.5,2.45,False
3001996487,2023-09-23T20:05:00Z,PHI Phillies,NY Mets,EUA - MLB,Acima de 7.5,1.88,False
3001996487,2023-09-23T20:05:00Z,PHI Phillies,NY Mets,EUA - MLB,Abaixo de 7.5,1.9,False
3001996487,2023-09-23T20:05:00Z,PHI Phillies,NY Mets,EUA - MLB,Acima de 8.5,2.2,False
3001996487,2023-09-23T20:05:00Z,PHI Phillies,NY Mets,EUA - MLB,Abaixo de 8.5,1.65,False
3001996487,2023-09-23T20:05:00Z,PHI Phillies,NY Mets,EUA - MLB,Acima de 9.5,2.8,False
3001996487,2023-09-23T20:05:00Z,PHI Phillies,NY Mets,EUA - MLB,Abaixo de 9.5,1.42,False
3001996488,2023-09-23T20:10:00Z,MIA Marlins,MIL Brewers,EUA - MLB,Acima de 5.5,1.45,False
3001996488,2023-09-23T20:10:00Z,MIA Marlins,MIL Brewers,EUA - MLB,Abaixo de 5.5,2.75,False
3001996488,2023-09-23T20:10:00Z,MIA Marlins,MIL Brewers,EUA - MLB,Acima de 6.5,1.65,False
3001996488,2023-09-23T20:10:00Z,MIA Marlins,MIL Brewers,EUA - MLB,Abaixo de 6.5,2.2,False
3001996488,2023-09-23T20:10:00Z,MIA Marlins,MIL Brewers,EUA - MLB,Acima de 7.5,2.05,False
3001996488,2023-09-23T20:10:00Z,MIA Marlins,MIL Brewers,EUA - MLB,Abaixo de 7.5,1.75,False
3001996488,2023-09-23T20:10:00Z,MIA Marlins,MIL Brewers,EUA - MLB,Acima de 8.5,2.4,False
3001996488,2023-09-23T20:10:00Z,MIA Marlins,MIL Brewers,EUA - MLB,Abaixo de 8.5,1.55,False
3001996488,2023-09-23T20:10:00Z,MIA Marlins,MIL Brewers,EUA - MLB,Acima de 9.5,3.15,False
3001996488,2023-09-23T20:10:00Z,MIA Marlins,MIL Brewers,EUA - MLB,Abaixo de 9.5,1.35,False
3001996489,2023-09-23T20:10:00Z,TB Rays,TOR Blue Jays,EUA - MLB,Acima de 6.5,1.45,False
3001996489,2023-09-23T20:10:00Z,TB Rays,TOR Blue Jays,EUA - MLB,Abaixo de 6.5,2.7,False
3001996489,2023-09-23T20:10:00Z,TB Rays,TOR Blue Jays,EUA - MLB,Acima de 7.5,1.75,False
3001996489,2023-09-23T20:10:00Z,TB Rays,TOR Blue Jays,EUA - MLB,Abaixo de 7.5,2.05,False
3001996489,2023-09-23T20:10:00Z,TB Rays,TOR Blue Jays,EUA - MLB,Acima de 8.5,2.05,False
3001996489,2023-09-23T20:10:00Z,TB Rays,TOR Blue Jays,EUA - MLB,Abaixo de 8.5,1.75,False
3001996489,2023-09-23T20:10:00Z,TB Rays,TOR Blue Jays,EUA - MLB,Acima de 9.5,2.55,False
3001996489,2023-09-23T20:10:00Z,TB Rays,TOR Blue Jays,EUA - MLB,Abaixo de 9.5,1.5,False
3001996489,2023-09-23T20:10:00Z,TB Rays,TOR Blue Jays,EUA - MLB,Acima de 10.5,3.05,False
3001996489,2023-09-23T20:10:00Z,TB Rays,TOR Blue Jays,EUA - MLB,Abaixo de 10.5,1.35,False
3001996490,2023-09-23T20:10:00Z,BOS Red Sox,CHI White Sox,EUA - MLB,Acima de 6.5,1.35,False
3001996490,2023-09-23T20:10:00Z,BOS Red Sox,CHI White Sox,EUA - MLB,Abaixo de 6.5,3.15,False
3001996490,2023-09-23T20:10:00Z,BOS Red Sox,CHI White Sox,EUA - MLB,Acima de 7.5,1.58,False
3001996490,2023-09-23T20:10:00Z,BOS Red Sox,CHI White Sox,EUA - MLB,Abaixo de 7.5,2.35,False
3001996490,2023-09-23T20:10:00Z,BOS Red Sox,CHI White Sox,EUA - MLB,Acima de 8.5,1.8,False
3001996490,2023-09-23T20:10:00Z,BOS Red Sox,CHI White Sox,EUA - MLB,Abaixo de 8.5,2.0,False
3001996490,2023-09-23T20:10:00Z,BOS Red Sox,CHI White Sox,EUA - MLB,Acima de 9.5,2.2,False
3001996490,2023-09-23T20:10:00Z,BOS Red Sox,CHI White Sox,EUA - MLB,Abaixo de 9.5,1.65,False
3001996490,2023-09-23T20:10:00Z,BOS Red Sox,CHI White Sox,EUA - MLB,Acima de 10.5,2.6,False
3001996490,2023-09-23T20:10:00Z,BOS Red Sox,CHI White Sox,EUA - MLB,Abaixo de 10.5,1.48,False
3002015308,2023-09-23T22:10:00Z,Cleveland Guardians,BAL Orioles,EUA - MLB,Acima de 6.5,1.42,False
3002015308,2023-09-23T22:10:00Z,Cleveland Guardians,BAL Orioles,EUA - MLB,Abaixo de 6.5,2.85,False
3002015308,2023-09-23T22:10:00Z,Cleveland Guardians,BAL Orioles,EUA - MLB,Acima de 7.5,1.68,False
3002015308,2023-09-23T22:10:00Z,Cleveland Guardians,BAL Orioles,EUA - MLB,Abaixo de 7.5,2.15,False
3002015308,2023-09-23T22:10:00Z,Cleveland Guardians,BAL Orioles,EUA - MLB,Acima de 8.5,1.95,False
3002015308,2023-09-23T22:10:00Z,Cleveland Guardians,BAL Orioles,EUA - MLB,Abaixo de 8.5,1.82,False
3002015308,2023-09-23T22:10:00Z,Cleveland Guardians,BAL Orioles,EUA - MLB,Acima de 9.5,2.45,False
3002015308,2023-09-23T22:10:00Z,Cleveland Guardians,BAL Orioles,EUA - MLB,Abaixo de 9.5,1.55,False
3002015308,2023-09-23T22:10:00Z,Cleveland Guardians,BAL Orioles,EUA - MLB,Acima de 10.5,2.9,False
3002015308,2023-09-23T22:10:00Z,Cleveland Guardians,BAL Orioles,EUA - MLB,Abaixo de 10.5,1.4,False
3001996570,2023-09-23T23:05:00Z,TEX Rangers,SEA Mariners,EUA - MLB,Acima de 6.5,1.4,False
3001996570,2023-09-23T23:05:00Z,TEX Rangers,SEA Mariners,EUA - MLB,Abaixo de 6.5,2.95,False
3001996570,2023-09-23T23:05:00Z,TEX Rangers,SEA Mariners,EUA - MLB,Acima de 7.5,1.65,False
3001996570,2023-09-23T23:05:00Z,TEX Rangers,SEA Mariners,EUA - MLB,Abaixo de 7.5,2.2,False
3001996570,2023-09-23T23:05:00Z,TEX Rangers,SEA Mariners,EUA - MLB,Acima de 8.5,1.9,False
3001996570,2023-09-23T23:05:00Z,TEX Rangers,SEA Mariners,EUA - MLB,Abaixo de 8.5,1.88,False
3001996570,2023-09-23T23:05:00Z,TEX Rangers,SEA Mariners,EUA - MLB,Acima de 9.5,2.35,False
3001996570,2023-09-23T23:05:00Z,TEX Rangers,SEA Mariners,EUA - MLB,Abaixo de 9.5,1.58,False
3001996570,2023-09-23T23:05:00Z,TEX Rangers,SEA Mariners,EUA - MLB,Acima de 10.5,2.8,False
3001996570,2023-09-23T23:05:00Z,TEX Rangers,SEA Mariners,EUA - MLB,Abaixo de 10.5,1.42,False
3001996571,2023-09-24T00:40:00Z,SD Padres,SL Cardinals,EUA - MLB,Acima de 6.5,1.32,False
3001996571,2023-09-24T00:40:00Z,SD Padres,SL Cardinals,EUA - MLB,Abaixo de 6.5,3.3,False
3001996571,2023-09-24T00:40:00Z,SD Padres,SL Cardinals,EUA - MLB,Acima de 7.5,1.55,False
